clip_id,group,variant,s_moge,ok,n_valid_total,mad_log_clip,per_frame_log_scale_std,fov_supplied_deg,fov_calibrated_deg,fov_moge_out_deg,teacher_w,teacher_h,crop_x0,crop_x1
08_001725_001745_s5,08,G51-B,35.312538640962224,1,282955,0.07340937905398537,0.0325269180713872,81.8461284907647,81.8461284907647,81.84611511230469,518,154,0,518
08_001750_001770_s5,08,G51-B,36.4217212818287,1,302553,0.06598818521676453,0.012562554314431953,81.8461284907647,81.8461284907647,81.84611511230469,518,154,0,518
08_001775_001795_s5,08,G51-B,30.726522487195894,1,301364,0.05864450485510719,0.05327460325629413,81.8461284907647,81.8461284907647,81.84611511230469,518,154,0,518
08_001800_001820_s5,08,G51-B,29.31820837544215,1,305253,0.07982839697661381,0.0432551987459525,81.8461284907647,81.8461284907647,81.84611511230469,518,154,0,518
08_001825_001845_s5,08,G51-B,24.10196428571429,1,315866,0.05641190055358014,0.02485577591077573,81.8461284907647,81.8461284907647,81.84611511230469,518,154,0,518
08_001850_001870_s5,08,G51-B,25.342065379964357,1,323965,0.051777747527988804,0.01869539144433231,81.8461284907647,81.8461284907647,81.84611511230469,518,154,0,518
08_001875_001895_s5,08,G51-B,28.042912228697748,1,318286,0.04313765497616351,0.013603058261069209,81.8461284907647,81.8461284907647,81.84611511230469,518,154,0,518
08_001900_001920_s5,08,G51-B,24.493472166166974,1,316782,0.042076775252029464,0.04323170756488861,81.8461284907647,81.8461284907647,81.84611511230469,518,154,0,518
08_001925_001945_s5,08,G51-B,15.007189990039842,1,322408,0.029108580475324164,0.020667357126253304,81.8461284907647,81.8461284907647,81.84611511230469,518,154,0,518
08_001950_001970_s5,08,G51-B,14.92644411396368,1,309349,0.07307533382653952,0.016998093621352437,81.8461284907647,81.8461284907647,81.84611511230469,518,154,0,518
08_001975_001995_s5,08,G51-B,16.0530814178719,1,313823,0.07950827260089843,0.02564523782672668,81.8461284907647,81.8461284907647,81.84611511230469,518,154,0,518
08_002000_002020_s5,08,G51-B,20.418627361918603,1,337290,0.08697498265519799,0.03354767432445738,81.8461284907647,81.8461284907647,81.84611511230469,518,154,0,518
08_002025_002045_s5,08,G51-B,21.635706271891415,1,306610,0.058707614693936705,0.02870299312559569,81.8461284907647,81.8461284907647,81.84611511230469,518,154,0,518
08_002050_002070_s5,08,G51-B,19.97427471427286,1,307183,0.046339124404051635,0.03311953257320638,81.8461284907647,81.8461284907647,81.84611511230469,518,154,0,518
08_002075_002095_s5,08,G51-B,19.98012492010592,1,331304,0.06328918315420351,0.04149210398989646,81.8461284907647,81.8461284907647,81.84611511230469,518,154,0,518
08_002100_002120_s5,08,G51-B,18.937683945105825,1,301576,0.06561447366516826,0.05129999701964166,81.8461284907647,81.8461284907647,81.84611511230469,518,154,0,518
08_002125_002145_s5,08,G51-B,17.436723497178818,1,344716,0.04920344787025166,0.026121052115576627,81.8461284907647,81.8461284907647,81.84611511230469,518,154,0,518
08_002150_002170_s5,08,G51-B,14.912888662060299,1,331922,0.047684020316774545,0.040272160550066737,81.8461284907647,81.8461284907647,81.84611511230469,518,154,0,518
08_002175_002195_s5,08,G51-B,19.252559039518175,1,294619,0.045140650964220264,0.027916058491483715,81.8461284907647,81.8461284907647,81.84611511230469,518,154,0,518
08_002200_002220_s5,08,G51-B,21.890198178088795,1,338781,0.04830883385152607,0.019788593418886793,81.8461284907647,81.8461284907647,81.84611511230469,518,154,0,518
08_002225_002245_s5,08,G51-B,22.651850905373824,1,343211,0.05889666959896367,0.03051249669704127,81.8461284907647,81.8461284907647,81.84611511230469,518,154,0,518
08_002250_002270_s5,08,G51-B,17.69162270715751,1,333637,0.04869265787211008,0.03011200483850664,81.8461284907647,81.8461284907647,81.84611511230469,518,154,0,518
08_002275_002295_s5,08,G51-B,17.93669514910922,1,317338,0.05826573068934304,0.019781206697460044,81.8461284907647,81.8461284907647,81.84611511230469,518,154,0,518
08_002300_002320_s5,08,G51-B,24.154363121345032,1,346541,0.04406199299603886,0.027994999190990803,81.8461284907647,81.8461284907647,81.84611511230469,518,154,0,518
08_002325_002345_s5,08,G51-B,20.90587297738456,1,347889,0.05173928723787391,0.040639261818168355,81.8461284907647,81.8461284907647,81.84611511230469,518,154,0,518
08_002350_002370_s5,08,G51-B,18.79520488378421,1,348227,0.041356722265344814,0.0185131717142283,81.8461284907647,81.8461284907647,81.84611511230469,518,154,0,518
08_002375_002395_s5,08,G51-B,17.405364299559928,1,333446,0.05353503360257417,0.02744805416729008,81.8461284907647,81.8461284907647,81.84611511230469,518,154,0,518
08_002400_002420_s5,08,G51-B,21.666479920504386,1,297517,0.06404434970180262,0.05141498954673516,81.8461284907647,81.8461284907647,81.84611511230469,518,154,0,518
08_002425_002445_s5,08,G51-B,21.75181465718283,1,302802,0.06600945123606472,0.01667980332188768,81.8461284907647,81.8461284907647,81.84611511230469,518,154,0,518
08_002450_002470_s5,08,G51-B,23.01655292145594,1,350306,0.043377095030388446,0.020996157421440204,81.8461284907647,81.8461284907647,81.84611511230469,518,154,0,518
08_002475_002495_s5,08,G51-B,21.21390296994275,1,316064,0.050436075842266836,0.036054985849270096,81.8461284907647,81.8461284907647,81.84611511230469,518,154,0,518
08_002500_002520_s5,08,G51-B,16.37225867437722,1,300707,0.0797894880998622,0.08593579303589514,81.8461284907647,81.8461284907647,81.84611511230469,518,154,0,518
08_002525_002545_s5,08,G51-B,17.700779408515025,1,304925,0.04156285102643542,0.01807614388828439,81.8461284907647,81.8461284907647,81.84611511230469,518,154,0,518
08_002550_002570_s5,08,G51-B,21.08020213293651,1,333872,0.056337663948339056,0.04617864484885456,81.8461284907647,81.8461284907647,81.84611511230469,518,154,0,518
08_002575_002595_s5,08,G51-B,23.4649962308114,1,360242,0.048113170983756115,0.022478445461898335,81.8461284907647,81.8461284907647,81.84611511230469,518,154,0,518
08_002600_002620_s5,08,G51-B,20.887482566660363,1,375844,0.046855310305733644,0.0397682592480148,81.8461284907647,81.8461284907647,81.84611511230469,518,154,0,518
08_002625_002645_s5,08,G51-B,19.552969398340245,1,321034,0.04684131608674913,0.041499608150107704,81.8461284907647,81.8461284907647,81.84611511230469,518,154,0,518
08_002650_002670_s5,08,G51-B,24.301013166130176,1,305410,0.04358720367039992,0.03065270127334355,81.8461284907647,81.8461284907647,81.84611511230469,518,154,0,518
08_002675_002695_s5,08,G51-B,25.208096590909093,1,303025,0.04846434687098622,0.029456240683841173,81.8461284907647,81.8461284907647,81.84611511230469,518,154,0,518
08_002700_002720_s5,08,G51-B,28.107061772936785,1,302255,0.040628780137633935,0.02666019463943658,81.8461284907647,81.8461284907647,81.84611511230469,518,154,0,518
08_002725_002745_s5,08,G51-B,28.918303414676966,1,302697,0.05359943751771379,0.03893915316696394,81.8461284907647,81.8461284907647,81.84611511230469,518,154,0,518
08_002750_002770_s5,08,G51-B,26.357937731745583,1,352870,0.047600653131816495,0.01997632167875079,81.8461284907647,81.8461284907647,81.84611511230469,518,154,0,518
08_002775_002795_s5,08,G51-B,25.60099142323369,1,318304,0.055236186622931616,0.03609642650614338,81.8461284907647,81.8461284907647,81.84611511230469,518,154,0,518
08_002800_002820_s5,08,G51-B,29.62796819820483,1,301214,0.057957731727066975,0.036123140679715754,81.8461284907647,81.8461284907647,81.84611511230469,518,154,0,518
08_002825_002845_s5,08,G51-B,26.914763453032858,1,328106,0.049094801427627566,0.021679731186828623,81.8461284907647,81.8461284907647,81.84611511230469,518,154,0,518
08_002850_002870_s5,08,G51-B,30.097720015870603,1,276758,0.04296661038970839,0.03115224738475796,81.8461284907647,81.8461284907647,81.84611511230469,518,154,0,518
08_002875_002895_s5,08,G51-B,33.135548642533934,1,237024,0.042517323803057616,0.03135845560320386,81.8461284907647,81.8461284907647,81.84611511230469,518,154,0,518
08_002900_002920_s5,08,G51-B,29.535323241623335,1,282873,0.0374056121991071,0.02096494652046477,81.8461284907647,81.8461284907647,81.84611511230469,518,154,0,518
08_002925_002945_s5,08,G51-B,30.898440151900882,1,290803,0.04643399979404572,0.05536849673875853,81.8461284907647,81.8461284907647,81.84611511230469,518,154,0,518
08_002950_002970_s5,08,G51-B,25.344555824798828,1,275652,0.04823372137452142,0.01822793486417684,81.8461284907647,81.8461284907647,81.84611511230469,518,154,0,518
08_002975_002995_s5,08,G51-B,23.68451900158898,1,267897,0.04122227413192192,0.01609126640813885,81.8461284907647,81.8461284907647,81.84611511230469,518,154,0,518
08_003000_003020_s5,08,G51-B,27.038182959935096,1,281069,0.07324798218921202,0.033754953600545486,81.8461284907647,81.8461284907647,81.84611511230469,518,154,0,518
08_003025_003045_s5,08,G51-B,29.23606034072361,1,307158,0.05563789671313257,0.023500975398460234,81.8461284907647,81.8461284907647,81.84611511230469,518,154,0,518
08_003050_003070_s5,08,G51-B,24.94918817622008,1,312065,0.06698790079689276,0.021919264464222946,81.8461284907647,81.8461284907647,81.84611511230469,518,154,0,518
08_003075_003095_s5,08,G51-B,24.04576871867168,1,279202,0.07522404828249618,0.039825834112035524,81.8461284907647,81.8461284907647,81.84611511230469,518,154,0,518
08_003100_003120_s5,08,G51-B,21.120568307522124,1,324289,0.04407906594907551,0.018786064844765717,81.8461284907647,81.8461284907647,81.84611511230469,518,154,0,518
08_003125_003145_s5,08,G51-B,21.501781141020047,1,308396,0.07928206498430468,0.04995169410740779,81.8461284907647,81.8461284907647,81.84611511230469,518,154,0,518
08_003150_003170_s5,08,G51-B,23.300665794334975,1,311490,0.056442151219591175,0.018064968411124968,81.8461284907647,81.8461284907647,81.84611511230469,518,154,0,518
08_003175_003195_s5,08,G51-B,25.16179125691457,1,334177,0.06856966461192426,0.01543956858645989,81.8461284907647,81.8461284907647,81.84611511230469,518,154,0,518
08_003200_003220_s5,08,G51-B,24.952819165091793,1,328324,0.058975629223652515,0.02656688863649987,81.8461284907647,81.8461284907647,81.84611511230469,518,154,0,518
08_003225_003245_s5,08,G51-B,23.234176612493656,1,304177,0.058762356023522866,0.017611650812111947,81.8461284907647,81.8461284907647,81.84611511230469,518,154,0,518
08_003250_003270_s5,08,G51-B,24.637669121168578,1,320697,0.07817060984273994,0.03662889968675222,81.8461284907647,81.8461284907647,81.84611511230469,518,154,0,518
08_003275_003295_s5,08,G51-B,27.204350344581755,1,323073,0.08346556514455461,0.020281449726473933,81.8461284907647,81.8461284907647,81.84611511230469,518,154,0,518
08_003300_003320_s5,08,G51-B,27.08095040560472,1,319818,0.05062863162735054,0.020329895162158888,81.8461284907647,81.8461284907647,81.84611511230469,518,154,0,518
08_003325_003345_s5,08,G51-B,24.28769193975668,1,338906,0.053195848656481415,0.02784249878774135,81.8461284907647,81.8461284907647,81.84611511230469,518,154,0,518
08_003350_003370_s5,08,G51-B,26.146939453125007,1,316724,0.07547802319942942,0.04578010875276554,81.8461284907647,81.8461284907647,81.84611511230469,518,154,0,518
08_003375_003395_s5,08,G51-B,22.476372839014225,1,333664,0.07565127375138814,0.04469864471536721,81.8461284907647,81.8461284907647,81.84611511230469,518,154,0,518
08_003400_003420_s5,08,G51-B,21.227605447786225,1,338016,0.04851547397363376,0.022779890785896217,81.8461284907647,81.8461284907647,81.84611511230469,518,154,0,518
08_003425_003445_s5,08,G51-B,18.70696752965892,1,319461,0.0494287827265989,0.024844936284502486,81.8461284907647,81.8461284907647,81.84611511230469,518,154,0,518
08_003450_003470_s5,08,G51-B,21.40917252444988,1,338454,0.08370097707068203,0.02278584618147789,81.8461284907647,81.8461284907647,81.84611511230469,518,154,0,518
08_003475_003495_s5,08,G51-B,22.99260848148827,1,328299,0.07457402905167942,0.067385766684338,81.8461284907647,81.8461284907647,81.84611511230469,518,154,0,518
08_003500_003520_s5,08,G51-B,23.72577711640211,1,337957,0.05902314204635939,0.031289000659526285,81.8461284907647,81.8461284907647,81.84611511230469,518,154,0,518
08_003525_003545_s5,08,G51-B,22.327755401072327,1,343227,0.0683969033273426,0.028250465262740457,81.8461284907647,81.8461284907647,81.84611511230469,518,154,0,518
08_003550_003570_s5,08,G51-B,26.19887219551282,1,307941,0.04882217533909339,0.008299223111043861,81.8461284907647,81.8461284907647,81.84611511230469,518,154,0,518
08_003575_003595_s5,08,G51-B,23.175025510204083,1,322956,0.04861802315660202,0.029623547300913464,81.8461284907647,81.8461284907647,81.84611511230469,518,154,0,518
08_003600_003620_s5,08,G51-B,23.04599544701987,1,323605,0.06521105945343164,0.021017912964690976,81.8461284907647,81.8461284907647,81.84611511230469,518,154,0,518
08_003625_003645_s5,08,G51-B,24.361522916666672,1,314716,0.0764687671830504,0.029475549262484458,81.8461284907647,81.8461284907647,81.84611511230469,518,154,0,518
08_003650_003670_s5,08,G51-B,23.375379276567276,1,331017,0.06547981918635415,0.012169327991237508,81.8461284907647,81.8461284907647,81.84611511230469,518,154,0,518
08_003675_003695_s5,08,G51-B,22.319365332357854,1,322200,0.05177981088658323,0.020695632324416333,81.8461284907647,81.8461284907647,81.84611511230469,518,154,0,518
08_003700_003720_s5,08,G51-B,22.516408661265427,1,331833,0.044254077610244025,0.02769330859763817,81.8461284907647,81.8461284907647,81.84611511230469,518,154,0,518
08_003725_003745_s5,08,G51-B,21.627198215588525,1,344862,0.025169973956276293,0.0064751928787922875,81.8461284907647,81.8461284907647,81.84611511230469,518,154,0,518
08_003750_003770_s5,08,G51-B,17.35066272022422,1,331823,0.054008408574480526,0.0282055246990904,81.8461284907647,81.8461284907647,81.84611511230469,518,154,0,518
08_003775_003795_s5,08,G51-B,25.03298413825758,1,327666,0.049822825137142646,0.029679794180147698,81.8461284907647,81.8461284907647,81.84611511230469,518,154,0,518
08_003800_003820_s5,08,G51-B,30.501891360681654,1,325089,0.06223342169928259,0.03415661187637357,81.8461284907647,81.8461284907647,81.84611511230469,518,154,0,518
08_003825_003845_s5,08,G51-B,30.896050741076824,1,312279,0.0580776045802498,0.026606658316519212,81.8461284907647,81.8461284907647,81.84611511230469,518,154,0,518
08_003850_003870_s5,08,G51-B,29.25076588954124,1,319713,0.0489459408298325,0.02625898542876959,81.8461284907647,81.8461284907647,81.84611511230469,518,154,0,518
08_003875_003895_s5,08,G51-B,26.831443093039773,1,333760,0.061079399315323135,0.018939450253718862,81.8461284907647,81.8461284907647,81.84611511230469,518,154,0,518
08_003900_003920_s5,08,G51-B,25.439076531959852,1,325271,0.05908759483220827,0.02726759810082848,81.8461284907647,81.8461284907647,81.84611511230469,518,154,0,518
08_003925_003945_s5,08,G51-B,25.98692674512987,1,278489,0.047360144682921046,0.01892609263584353,81.8461284907647,81.8461284907647,81.84611511230469,518,154,0,518
08_003950_003970_s5,08,G51-B,30.01544092169092,1,257763,0.03521657775220444,0.026448431793211245,81.8461284907647,81.8461284907647,81.84611511230469,518,154,0,518
08_003975_003995_s5,08,G51-B,30.38870169370229,1,255692,0.03291046090457028,0.00884108572951354,81.8461284907647,81.8461284907647,81.84611511230469,518,154,0,518
08_004000_004020_s5,08,G51-B,23.470073460820895,1,231270,0.05582010768609136,0.007384084179740024,81.8461284907647,81.8461284907647,81.84611511230469,518,154,0,518
08_004025_004045_s5,08,G51-B,23.417388630319145,1,238935,0.02770223597854482,0.008674209032544188,81.8461284907647,81.8461284907647,81.84611511230469,518,154,0,518
08_004050_004070_s5,08,G51-B,27.859297791846814,1,291672,0.039333109898937346,0.01303666861268987,81.8461284907647,81.8461284907647,81.84611511230469,518,154,0,518
