clip_id,group,variant,s_moge,ok,n_valid_total,mad_log_clip,per_frame_log_scale_std,fov_supplied_deg,fov_calibrated_deg,fov_moge_out_deg,teacher_w,teacher_h,crop_x0,crop_x1
08_000350_000370_s5,08,G51-A,25.263555220776457,1,304997,0.08175678323128466,0.08527849084326894,nan,81.8461284907647,94.88619232177734,518,154,0,518
08_000375_000395_s5,08,G51-A,25.609745397612652,1,275725,0.04771095146198112,0.02553328382249046,nan,81.8461284907647,90.9046401977539,518,154,0,518
08_000400_000420_s5,08,G51-A,24.391389827327327,1,260673,0.048362675899634944,0.017899401486818754,nan,81.8461284907647,88.75655364990234,518,154,0,518
08_000425_000445_s5,08,G51-A,23.94863584060077,1,279330,0.053833426450468735,0.013616010236373282,nan,81.8461284907647,90.4024429321289,518,154,0,518
08_000450_000470_s5,08,G51-A,26.195638189409628,1,296063,0.04640667139961252,0.025400683767975822,nan,81.8461284907647,88.24818420410156,518,154,0,518
08_000475_000495_s5,08,G51-A,23.83473031019373,1,324836,0.04878514940067391,0.02090219397422526,nan,81.8461284907647,85.62158966064453,518,154,0,518
08_000500_000520_s5,08,G51-A,20.225200172531096,1,326343,0.035932827026273984,0.008717217907888528,nan,81.8461284907647,87.94249725341797,518,154,0,518
08_000525_000545_s5,08,G51-A,20.603208103912838,1,339185,0.04400043728944247,0.02775123532775939,nan,81.8461284907647,86.8966064453125,518,154,0,518
08_000550_000570_s5,08,G51-A,22.30536376361986,1,343176,0.05436815774864123,0.03342415557381734,nan,81.8461284907647,86.62088775634766,518,154,0,518
08_000575_000595_s5,08,G51-A,20.023884553026452,1,338416,0.07000780407451712,0.03754116620546334,nan,81.8461284907647,85.55463409423828,518,154,0,518
08_000600_000620_s5,08,G51-A,23.037724406819606,1,331632,0.03606484337697058,0.02012788813308267,nan,81.8461284907647,85.43840789794922,518,154,0,518
08_000625_000645_s5,08,G51-A,23.258985691343725,1,338229,0.04976618993553927,0.033776751777482975,nan,81.8461284907647,83.56393432617188,518,154,0,518
08_000650_000670_s5,08,G51-A,23.257208227040817,1,341674,0.04125558323083034,0.025134358914597702,nan,81.8461284907647,79.73702239990234,518,154,0,518
08_000675_000695_s5,08,G51-A,23.186793945858987,1,354426,0.043930414824053576,0.023268933315630264,nan,81.8461284907647,83.72883605957031,518,154,0,518
08_000700_000720_s5,08,G51-A,19.843491768036913,1,317565,0.027454971245749693,0.038366019061163624,nan,81.8461284907647,86.89656829833984,518,154,0,518
08_000725_000745_s5,08,G51-A,23.83369090884975,1,328999,0.03645742867273816,0.013843539099526726,nan,81.8461284907647,88.5311508178711,518,154,0,518
08_000750_000770_s5,08,G51-A,25.862334669682024,1,345994,0.025679612860069367,0.016478605161022286,nan,81.8461284907647,85.06398010253906,518,154,0,518
08_000775_000795_s5,08,G51-A,21.648689748616242,1,345637,0.06887807552600078,0.03158305707579829,nan,81.8461284907647,84.78877258300781,518,154,0,518
08_000800_000820_s5,08,G51-A,20.384967022904302,1,321702,0.0405792761700976,0.033708543138293426,nan,81.8461284907647,84.78687286376953,518,154,0,518
08_000825_000845_s5,08,G51-A,23.989546736316562,1,347074,0.03819616519046232,0.02139313911628572,nan,81.8461284907647,86.07596588134766,518,154,0,518
08_000850_000870_s5,08,G51-A,20.94958739177489,1,345436,0.04220946618181576,0.022682329192223082,nan,81.8461284907647,85.26554870605469,518,154,0,518
08_000875_000895_s5,08,G51-A,20.859248746592684,1,327821,0.041828755088753944,0.022880305327738337,nan,81.8461284907647,84.92974090576172,518,154,0,518
08_000900_000920_s5,08,G51-A,23.927530924479164,1,338237,0.04356383151950727,0.03430494875904516,nan,81.8461284907647,85.08838653564453,518,154,0,518
08_000925_000945_s5,08,G51-A,24.789300598648023,1,334812,0.050740858714852566,0.04382933465701824,nan,81.8461284907647,84.48643493652344,518,154,0,518
08_000950_000970_s5,08,G51-A,23.57581604251012,1,325190,0.05102323293847144,0.030827408633407508,nan,81.8461284907647,85.17703247070312,518,154,0,518
08_000975_000995_s5,08,G51-A,26.6021544667914,1,311697,0.051832487892117474,0.04129032450089191,nan,81.8461284907647,83.77899932861328,518,154,0,518
08_001000_001020_s5,08,G51-A,24.037454983736062,1,293547,0.03665401368263588,0.025786547006163625,nan,81.8461284907647,84.95626831054688,518,154,0,518
08_001025_001045_s5,08,G51-A,25.90843890370579,1,324132,0.05393844131390879,0.022486467865334196,nan,81.8461284907647,84.80550384521484,518,154,0,518
08_001050_001070_s5,08,G51-A,24.771142487197398,1,314581,0.052723593347638875,0.03333350124084701,nan,81.8461284907647,83.88838195800781,518,154,0,518
08_001075_001095_s5,08,G51-A,24.364037692866724,1,325156,0.03898038490457467,0.0228217686106436,nan,81.8461284907647,82.55052185058594,518,154,0,518
08_001100_001120_s5,08,G51-A,23.856870315522247,1,324531,0.04325320156897039,0.04013816889323589,nan,81.8461284907647,86.34664916992188,518,154,0,518
08_001125_001145_s5,08,G51-A,23.73706041776837,1,327830,0.03449277366237613,0.009572394569021769,nan,81.8461284907647,87.41796112060547,518,154,0,518
08_001150_001170_s5,08,G51-A,24.88840307644284,1,341355,0.055571341749913294,0.04559139984134363,nan,81.8461284907647,87.23833465576172,518,154,0,518
08_001175_001195_s5,08,G51-A,21.731865360855487,1,331938,0.046784347776482216,0.0405130487527656,nan,81.8461284907647,87.72869110107422,518,154,0,518
08_001200_001220_s5,08,G51-A,19.29883249766791,1,327434,0.06039096099743646,0.03277308592117493,nan,81.8461284907647,87.14837646484375,518,154,0,518
08_001225_001245_s5,08,G51-A,16.917594747340424,1,345345,0.047615108828359176,0.012842714316037387,nan,81.8461284907647,87.17245483398438,518,154,0,518
08_001250_001270_s5,08,G51-A,20.398485266644016,1,309886,0.04131014832089441,0.028079977188983536,nan,81.8461284907647,85.76639556884766,518,154,0,518
08_001275_001295_s5,08,G51-A,24.767160018844216,1,336617,0.03287439880845611,0.01875866889003997,nan,81.8461284907647,84.18892669677734,518,154,0,518
08_001300_001320_s5,08,G51-A,21.210326202156008,1,309384,0.04627358521885583,0.034447946467630684,nan,81.8461284907647,83.32034301757812,518,154,0,518
08_001325_001345_s5,08,G51-A,20.1408438014827,1,331850,0.04565282729350306,0.0242636293161373,nan,81.8461284907647,84.9066390991211,518,154,0,518
08_001350_001370_s5,08,G51-A,21.747880037732813,1,328437,0.055769057032863056,0.05324836533554494,nan,81.8461284907647,87.9266357421875,518,154,0,518
08_001375_001395_s5,08,G51-A,21.904176434361094,1,328801,0.03266082924793956,0.011902064072671541,nan,81.8461284907647,86.98909759521484,518,154,0,518
08_001400_001420_s5,08,G51-A,20.256128333124686,1,320520,0.037263496771912985,0.04040179576184173,nan,81.8461284907647,86.47987365722656,518,154,0,518
08_001425_001445_s5,08,G51-A,23.238272000789266,1,329816,0.03877943516688798,0.01909244445078856,nan,81.8461284907647,85.97484588623047,518,154,0,518
08_001450_001470_s5,08,G51-A,22.610710282519452,1,335707,0.04769725107673217,0.032072336334059356,nan,81.8461284907647,87.4726791381836,518,154,0,518
08_001475_001495_s5,08,G51-A,17.72630554401993,1,345654,0.04794559652393615,0.02054834884003775,nan,81.8461284907647,88.5608139038086,518,154,0,518
08_001500_001520_s5,08,G51-A,17.366723656771345,1,308365,0.04556165550757241,0.029729002201312305,nan,81.8461284907647,86.00109100341797,518,154,0,518
08_001525_001545_s5,08,G51-A,23.305185287610616,1,332918,0.039244101991235736,0.01784520935713365,nan,81.8461284907647,88.48675537109375,518,154,0,518
08_001550_001570_s5,08,G51-A,23.267905527456644,1,326597,0.04355830490938306,0.01859679864005724,nan,81.8461284907647,88.7847671508789,518,154,0,518
08_001575_001595_s5,08,G51-A,22.66970663265306,1,262624,0.05131165729429221,0.01659748221575437,nan,81.8461284907647,90.71074676513672,518,154,0,518
08_001600_001620_s5,08,G51-A,22.801708245213717,1,233273,0.06361811009721707,0.03876195770728533,nan,81.8461284907647,94.15166473388672,518,154,0,518
08_001625_001645_s5,08,G51-A,21.53721914766702,1,285482,0.04837382866810125,0.023611234450284093,nan,81.8461284907647,92.81218719482422,518,154,0,518
08_001650_001670_s5,08,G51-A,20.693741243773346,1,313883,0.044334440099020433,0.024606179290742526,nan,81.8461284907647,94.79552459716797,518,154,0,518
08_001675_001695_s5,08,G51-A,22.444050435719642,1,316317,0.03626175455173186,0.021108359883210262,nan,81.8461284907647,94.07581329345703,518,154,0,518
08_001700_001720_s5,08,G51-A,24.00974834070796,1,313115,0.060840384794320634,0.04050606364162061,nan,81.8461284907647,95.21168518066406,518,154,0,518
08_001725_001745_s5,08,G51-A,28.31744766602503,1,283146,0.07163673306011176,0.059572663440379925,nan,81.8461284907647,92.25006103515625,518,154,0,518
08_001750_001770_s5,08,G51-A,29.66866041315346,1,302558,0.041786078323786446,0.02583708644845779,nan,81.8461284907647,92.27708435058594,518,154,0,518
08_001775_001795_s5,08,G51-A,27.244898015802562,1,301384,0.05652324316788726,0.03676351174082192,nan,81.8461284907647,89.18607330322266,518,154,0,518
08_001800_001820_s5,08,G51-A,23.675897988505753,1,305253,0.07183697542613476,0.0570302931408872,nan,81.8461284907647,89.8702392578125,518,154,0,518
08_001825_001845_s5,08,G51-A,20.758647872740962,1,315866,0.08399249967164568,0.06874435709344469,nan,81.8461284907647,88.22740936279297,518,154,0,518
08_001850_001870_s5,08,G51-A,23.6623288833014,1,323966,0.06240857477209727,0.03623483156276692,nan,81.8461284907647,84.83234405517578,518,154,0,518
08_001875_001895_s5,08,G51-A,26.519785927456383,1,318286,0.05568634416478102,0.03343911029648416,nan,81.8461284907647,84.15428161621094,518,154,0,518
08_001900_001920_s5,08,G51-A,22.636456898530767,1,316782,0.05033101570870446,0.0403723733034377,nan,81.8461284907647,85.62670135498047,518,154,0,518
08_001925_001945_s5,08,G51-A,14.3538211814579,1,322408,0.02778584003895257,0.009747547457527464,nan,81.8461284907647,84.02682495117188,518,154,0,518
08_001950_001970_s5,08,G51-A,13.25652190044098,1,309349,0.06254233032577883,0.010702492650823762,nan,81.8461284907647,90.5013198852539,518,154,0,518
08_001975_001995_s5,08,G51-A,14.04910206231545,1,313823,0.08494836502048742,0.021276654043530033,nan,81.8461284907647,92.28819274902344,518,154,0,518
08_002000_002020_s5,08,G51-A,17.771436537788666,1,337290,0.07844588936160313,0.05150956879523687,nan,81.8461284907647,90.67503356933594,518,154,0,518
08_002025_002045_s5,08,G51-A,18.661562196011673,1,306610,0.044513083801513975,0.029448928104149705,nan,81.8461284907647,91.99507904052734,518,154,0,518
08_002050_002070_s5,08,G51-A,18.367725741814464,1,307183,0.054330960980150333,0.04016588862311791,nan,81.8461284907647,87.91546630859375,518,154,0,518
08_002075_002095_s5,08,G51-A,17.49547526041667,1,331304,0.07743612604893624,0.054025429936343454,nan,81.8461284907647,90.5139389038086,518,154,0,518
08_002100_002120_s5,08,G51-A,16.82316278253944,1,301576,0.07742031138720762,0.07398444026671572,nan,81.8461284907647,90.11518096923828,518,154,0,518
08_002125_002145_s5,08,G51-A,14.949053977272728,1,344716,0.043193557069881816,0.03662621292514148,nan,81.8461284907647,90.14939880371094,518,154,0,518
08_002150_002170_s5,08,G51-A,14.00376842867943,1,331922,0.038446361462177725,0.022999398016378993,nan,81.8461284907647,83.55010986328125,518,154,0,518
08_002175_002195_s5,08,G51-A,18.765128386305463,1,294619,0.04344347058143461,0.02395872289723967,nan,81.8461284907647,83.786376953125,518,154,0,518
08_002200_002220_s5,08,G51-A,21.61242897727273,1,338781,0.05458394260069355,0.03130289251784316,nan,81.8461284907647,83.24591827392578,518,154,0,518
08_002225_002245_s5,08,G51-A,22.112297810299292,1,343211,0.05631357630382405,0.018484499928384263,nan,81.8461284907647,83.27422332763672,518,154,0,518
08_002250_002270_s5,08,G51-A,17.2144933670071,1,333637,0.05627976499378429,0.02630593531062196,nan,81.8461284907647,83.22335815429688,518,154,0,518
08_002275_002295_s5,08,G51-A,17.50282352411807,1,317338,0.05828757120524153,0.030096107382122504,nan,81.8461284907647,83.67436981201172,518,154,0,518
08_002300_002320_s5,08,G51-A,24.091785599743417,1,346541,0.050594545488351184,0.03856263070768528,nan,81.8461284907647,82.47434997558594,518,154,0,518
08_002325_002345_s5,08,G51-A,20.46006180311033,1,347889,0.05204026598507516,0.04266989866849376,nan,81.8461284907647,83.51235961914062,518,154,0,518
08_002350_002370_s5,08,G51-A,18.325300292968745,1,348227,0.0475142380995468,0.02721617485592599,nan,81.8461284907647,83.94641876220703,518,154,0,518
08_002375_002395_s5,08,G51-A,16.681078941993466,1,333446,0.05832604802511998,0.023063146810805648,nan,81.8461284907647,84.71358489990234,518,154,0,518
08_002400_002420_s5,08,G51-A,20.04496734938882,1,297517,0.059643217945755556,0.05454771133932084,nan,81.8461284907647,86.75674438476562,518,154,0,518
08_002425_002445_s5,08,G51-A,20.317079236891384,1,302803,0.06531480937043455,0.029696594073878677,nan,81.8461284907647,86.05589294433594,518,154,0,518
08_002450_002470_s5,08,G51-A,22.270038128321517,1,350309,0.05126155679000011,0.034853247168161725,nan,81.8461284907647,83.24601745605469,518,154,0,518
08_002475_002495_s5,08,G51-A,19.09155234990158,1,316064,0.038652783555443326,0.0214538883720081,nan,81.8461284907647,86.38452911376953,518,154,0,518
08_002500_002520_s5,08,G51-A,14.94721856174699,1,300708,0.06344680518220391,0.048947207336233624,nan,81.8461284907647,87.66504669189453,518,154,0,518
08_002525_002545_s5,08,G51-A,17.407442748091597,1,304926,0.05318514847758382,0.03846746921675673,nan,81.8461284907647,83.4070816040039,518,154,0,518
08_002550_002570_s5,08,G51-A,19.676759400406503,1,333872,0.05554760005179027,0.04411020673915457,nan,81.8461284907647,85.5551986694336,518,154,0,518
08_002575_002595_s5,08,G51-A,22.117557278430745,1,360242,0.08691661745559287,0.0723383032715898,nan,81.8461284907647,85.90379333496094,518,154,0,518
08_002600_002620_s5,08,G51-A,20.10754981602405,1,375844,0.06297155757932771,0.07526803949591526,nan,81.8461284907647,83.39839172363281,518,154,0,518
08_002625_002645_s5,08,G51-A,18.26729079026442,1,321034,0.06538847948817428,0.06766371678174585,nan,81.8461284907647,86.03238677978516,518,154,0,518
08_002650_002670_s5,08,G51-A,22.178633840460524,1,305410,0.03803495305371207,0.010195675577920576,nan,81.8461284907647,86.91683197021484,518,154,0,518
08_002675_002695_s5,08,G51-A,23.38151137408088,1,303025,0.044666041877504004,0.018699262065489653,nan,81.8461284907647,85.7038803100586,518,154,0,518
08_002700_002720_s5,08,G51-A,26.21793012108981,1,302261,0.053188204565878916,0.03640900185503126,nan,81.8461284907647,86.33116912841797,518,154,0,518
08_002725_002745_s5,08,G51-A,27.08277889047411,1,302716,0.06417388271163804,0.051990325840621535,nan,81.8461284907647,86.33989715576172,518,154,0,518
08_002750_002770_s5,08,G51-A,24.321108947226225,1,352880,0.052288503227006844,0.02271358563462981,nan,81.8461284907647,86.90540313720703,518,154,0,518
08_002775_002795_s5,08,G51-A,23.750216448011745,1,318305,0.0709204053549719,0.059051439082900135,nan,81.8461284907647,87.3011703491211,518,154,0,518
08_002800_002820_s5,08,G51-A,27.04352573874296,1,301214,0.04604547539822601,0.0247699432345719,nan,81.8461284907647,86.6295394897461,518,154,0,518
08_002825_002845_s5,08,G51-A,25.543715699017913,1,328111,0.06586895772180013,0.05630462609626297,nan,81.8461284907647,84.83378601074219,518,154,0,518
08_002850_002870_s5,08,G51-A,27.000234107448637,1,276758,0.0437092252147655,0.03283430921299407,nan,81.8461284907647,87.09474182128906,518,154,0,518
08_002875_002895_s5,08,G51-A,30.824391795602605,1,237025,0.048472449514465055,0.04160842119945401,nan,81.8461284907647,85.29553985595703,518,154,0,518
08_002900_002920_s5,08,G51-A,28.20897329029512,1,282873,0.040842126805176626,0.030407012608803526,nan,81.8461284907647,84.6544189453125,518,154,0,518
08_002925_002945_s5,08,G51-A,27.619097435503694,1,290821,0.04514906898094351,0.03285019245811501,nan,81.8461284907647,86.95173645019531,518,154,0,518
08_002950_002970_s5,08,G51-A,23.02984035326087,1,275655,0.037155027020712605,0.026775839634051706,nan,81.8461284907647,86.96454620361328,518,154,0,518
08_002975_002995_s5,08,G51-A,21.545009300595243,1,267897,0.039596250807059086,0.01746166743200165,nan,81.8461284907647,87.97469329833984,518,154,0,518
08_003000_003020_s5,08,G51-A,22.51633978001165,1,281069,0.059407376736351214,0.04615395976819422,nan,81.8461284907647,91.53536987304688,518,154,0,518
08_003025_003045_s5,08,G51-A,25.118531361408195,1,307168,0.04593339838114274,0.019363565275070358,nan,81.8461284907647,89.52857971191406,518,154,0,518
08_003050_003070_s5,08,G51-A,21.603348496835437,1,312065,0.047581098588429516,0.01691697131394781,nan,81.8461284907647,89.450927734375,518,154,0,518
08_003075_003095_s5,08,G51-A,21.887913741223667,1,279202,0.06908455215625842,0.040462826934455506,nan,81.8461284907647,88.23448181152344,518,154,0,518
08_003100_003120_s5,08,G51-A,19.8416412821623,1,324289,0.05084152686379584,0.015104154963423586,nan,81.8461284907647,85.94157409667969,518,154,0,518
08_003125_003145_s5,08,G51-A,19.491811752319336,1,308396,0.08639672410615584,0.05222295884475082,nan,81.8461284907647,89.36639404296875,518,154,0,518
08_003150_003170_s5,08,G51-A,20.98705853288267,1,311490,0.05638063811760752,0.024393208035053487,nan,81.8461284907647,87.0368881225586,518,154,0,518
08_003175_003195_s5,08,G51-A,22.182488817551118,1,334182,0.06133528047938541,0.01077035534054108,nan,81.8461284907647,88.61597442626953,518,154,0,518
08_003200_003220_s5,08,G51-A,21.214096330563944,1,328324,0.06454178725893711,0.03589401310664322,nan,81.8461284907647,92.17932891845703,518,154,0,518
08_003225_003245_s5,08,G51-A,21.79320590307892,1,304177,0.062370159283340776,0.03468746811981785,nan,81.8461284907647,85.67578125,518,154,0,518
08_003250_003270_s5,08,G51-A,23.531935072667316,1,320697,0.0822379526174295,0.029662500649124905,nan,81.8461284907647,84.5571517944336,518,154,0,518
08_003275_003295_s5,08,G51-A,23.538953478804626,1,323073,0.07359502984276789,0.03227953374591459,nan,81.8461284907647,90.57854461669922,518,154,0,518
08_003300_003320_s5,08,G51-A,23.878807529112983,1,319818,0.04901419794870221,0.04603998060332577,nan,81.8461284907647,88.87016296386719,518,154,0,518
08_003325_003345_s5,08,G51-A,21.987691290045767,1,338906,0.0444511846027309,0.017455413273736127,nan,81.8461284907647,87.5157699584961,518,154,0,518
08_003350_003370_s5,08,G51-A,23.224576089197363,1,316724,0.060329984780449264,0.03605358584078462,nan,81.8461284907647,88.62126159667969,518,154,0,518
08_003375_003395_s5,08,G51-A,19.816783733921504,1,333664,0.06482486982998648,0.06335988244061863,nan,81.8461284907647,87.66236877441406,518,154,0,518
08_003400_003420_s5,08,G51-A,18.08905748892792,1,338016,0.05409517396192265,0.04189141823110505,nan,81.8461284907647,91.45413970947266,518,154,0,518
08_003425_003445_s5,08,G51-A,16.848399808114035,1,319461,0.0665677090827006,0.05582493667041398,nan,81.8461284907647,87.31278991699219,518,154,0,518
08_003450_003470_s5,08,G51-A,19.37795888078592,1,338454,0.06916880676386872,0.020379384903911234,nan,81.8461284907647,89.10977172851562,518,154,0,518
08_003475_003495_s5,08,G51-A,21.706475070691948,1,328299,0.0715020579432073,0.07347106841074715,nan,81.8461284907647,85.82072448730469,518,154,0,518
08_003500_003520_s5,08,G51-A,22.446451123172828,1,337957,0.07286522701513043,0.049691704195721664,nan,81.8461284907647,85.79058837890625,518,154,0,518
08_003525_003545_s5,08,G51-A,21.50829181763285,1,343227,0.06382512377275162,0.027095963260258912,nan,81.8461284907647,85.40818786621094,518,154,0,518
08_003550_003570_s5,08,G51-A,24.208948241236612,1,307945,0.046334433356711724,0.02128300989164465,nan,81.8461284907647,86.6782455444336,518,154,0,518
08_003575_003595_s5,08,G51-A,22.03255272570301,1,322956,0.04389481005899243,0.01831458639123765,nan,81.8461284907647,85.18988037109375,518,154,0,518
08_003600_003620_s5,08,G51-A,22.36224591869398,1,323605,0.06010887807459486,0.022388600871546573,nan,81.8461284907647,83.80352020263672,518,154,0,518
08_003625_003645_s5,08,G51-A,23.143262148953745,1,314719,0.07190014031102132,0.05304184240136815,nan,81.8461284907647,85.83602142333984,518,154,0,518
08_003650_003670_s5,08,G51-A,21.327096533587596,1,331022,0.05637385128325412,0.016791230887517078,nan,81.8461284907647,88.20244598388672,518,154,0,518
08_003675_003695_s5,08,G51-A,21.172791225686503,1,322200,0.061480276167815706,0.042543276312536814,nan,81.8461284907647,85.32892608642578,518,154,0,518
08_003700_003720_s5,08,G51-A,21.544423947554098,1,331833,0.03932873283164984,0.017654978537985148,nan,81.8461284907647,84.6113510131836,518,154,0,518
08_003725_003745_s5,08,G51-A,19.983142787738217,1,344873,0.041044409854394726,0.043656459804207126,nan,81.8461284907647,87.08062744140625,518,154,0,518
08_003750_003770_s5,08,G51-A,16.694455566406255,1,331823,0.061840937478895075,0.0660018655040453,nan,81.8461284907647,83.93130493164062,518,154,0,518
08_003775_003795_s5,08,G51-A,21.11996013452238,1,327666,0.059956787501435294,0.04467203467109929,nan,81.8461284907647,91.76364135742188,518,154,0,518
08_003800_003820_s5,08,G51-A,26.861906184520688,1,325111,0.04808426158108503,0.0302206925468757,nan,81.8461284907647,90.68739318847656,518,154,0,518
08_003825_003845_s5,08,G51-A,27.48644996455577,1,312279,0.04488615452598399,0.022922942944606967,nan,81.8461284907647,89.87812805175781,518,154,0,518
08_003850_003870_s5,08,G51-A,25.170070602580246,1,319713,0.03820089569217977,0.025837297325455158,nan,81.8461284907647,89.92742156982422,518,154,0,518
08_003875_003895_s5,08,G51-A,23.904539772727272,1,333760,0.04785348818425783,0.03472049265654163,nan,81.8461284907647,89.52513885498047,518,154,0,518
08_003900_003920_s5,08,G51-A,23.35004896214547,1,325271,0.05244407379796723,0.03494009585742424,nan,81.8461284907647,86.35897827148438,518,154,0,518
08_003925_003945_s5,08,G51-A,24.691720232151766,1,278489,0.04544282745706507,0.02540342045881703,nan,81.8461284907647,85.8731460571289,518,154,0,518
08_003950_003970_s5,08,G51-A,28.209295280612245,1,257764,0.04939939659913195,0.044491854866118744,nan,81.8461284907647,86.08566284179688,518,154,0,518
08_003975_003995_s5,08,G51-A,28.1161431760204,1,255693,0.03367358900066986,0.02796646739467431,nan,81.8461284907647,85.62211608886719,518,154,0,518
08_004000_004020_s5,08,G51-A,20.96499993423822,1,231295,0.032531785308046235,0.011920363226240849,nan,81.8461284907647,86.85282897949219,518,154,0,518
08_004025_004045_s5,08,G51-A,21.207750237191654,1,238961,0.02534998196329985,0.01472766735370606,nan,81.8461284907647,86.01168060302734,518,154,0,518
08_004050_004070_s5,08,G51-A,25.792290768678157,1,291725,0.04422793889445309,0.028240856489059926,nan,81.8461284907647,85.1758041381836,518,154,0,518
