clip_id,group,variant,s_moge,ok,n_valid_total,mad_log_clip,per_frame_log_scale_std,fov_supplied_deg,fov_calibrated_deg,fov_moge_out_deg,teacher_w,teacher_h,crop_x0,crop_x1
scene-0014_CAM_FRONT_2c0c09db_1c6d9929,scene-0014,G51-A,19.902168870758718,1,621946,0.06678288653384223,0.035258641448436566,nan,64.5614792846793,72.53982543945312,518,294,0,518
scene-0014_CAM_FRONT_5a42a9de_d0501e05,scene-0014,G51-A,19.649657090360076,1,509311,0.08592771396484578,0.061493963562214086,nan,64.5614792846793,69.74666595458984,518,294,0,518
scene-0015_CAM_FRONT_234b0f37_f405bf53,scene-0015,G51-A,21.816423055090826,1,440140,0.04190437074779618,0.01376221076567152,nan,64.5614792846793,71.00514221191406,518,294,0,518
scene-0015_CAM_FRONT_061805d6_dca60e24,scene-0015,G51-A,23.160337707940997,1,513779,0.06681292125813787,0.033415772684857924,nan,64.5614792846793,72.34004211425781,518,294,0,518
scene-0015_CAM_FRONT_e18b1aef_c99f5e4f,scene-0015,G51-A,21.3082623199487,1,507027,0.05638969320680909,0.01852347080339696,nan,64.5614792846793,69.76220703125,518,294,0,518
scene-0015_CAM_FRONT_54f30ff0_07ccc904,scene-0015,G51-A,16.927096648007755,1,500562,0.036708960335847696,0.013655108200078486,nan,64.5614792846793,70.1333999633789,518,294,0,518
scene-0015_CAM_FRONT_985f2f38_2c63d07c,scene-0015,G51-A,17.36338840060764,1,520376,0.06353562566617188,0.012342959445635739,nan,64.5614792846793,70.85881805419922,518,294,0,518
scene-0015_CAM_FRONT_d6b547f2_c9b7e76f,scene-0015,G51-A,17.783524441281443,1,476329,0.05590743953648536,0.03143203288938608,nan,64.5614792846793,69.83778381347656,518,294,0,518
scene-0015_CAM_FRONT_9a59cb6d_948b555d,scene-0015,G51-A,19.031667031636438,1,499208,0.04318988454953954,0.019755724734667437,nan,64.5614792846793,65.14069366455078,518,294,0,518
scene-0015_CAM_FRONT_42605be9_8a96bc21,scene-0015,G51-A,16.518510247795792,1,403163,0.054977658150832553,0.01815693704080892,nan,64.5614792846793,67.85249328613281,518,294,0,518
scene-0016_CAM_FRONT_fbd3aa20_581b3ac0,scene-0016,G51-A,17.97361045822433,1,495355,0.053980561298030416,0.06176638227809546,nan,64.5614792846793,74.80342864990234,518,294,0,518
scene-0016_CAM_FRONT_9234bbf8_30b94629,scene-0016,G51-A,15.851166381384159,1,574848,0.04286363759277778,0.02224983357126947,nan,64.5614792846793,72.17941284179688,518,294,0,518
scene-0016_CAM_FRONT_7ac3bb7f_1fe2834e,scene-0016,G51-A,19.433595328920774,1,547172,0.044810088719810626,0.03718883184072477,nan,64.5614792846793,69.03658294677734,518,294,0,518
scene-0016_CAM_FRONT_4d53a5c4_48de6a86,scene-0016,G51-A,25.240229362703165,1,477294,0.0218295369527981,0.009871552977694447,nan,64.5614792846793,69.37591552734375,518,294,0,518
scene-0016_CAM_FRONT_381fe530_49ae81f8,scene-0016,G51-A,24.464578379755437,1,547822,0.03641861524745926,0.025025850864085496,nan,64.5614792846793,69.33296966552734,518,294,0,518
scene-0016_CAM_FRONT_52c853ea_856952a1,scene-0016,G51-A,21.58574887510974,1,575927,0.0671729508409018,0.017116088092794603,nan,64.5614792846793,70.9754867553711,518,294,0,518
scene-0016_CAM_FRONT_921505c4_a78c3609,scene-0016,G51-A,18.088367462158196,1,553713,0.029601250283187053,0.010942911440322193,nan,64.5614792846793,70.36190795898438,518,294,0,518
scene-0016_CAM_FRONT_ebbbaf52_9cdae13a,scene-0016,G51-A,19.660553989031456,1,553515,0.02530967386034577,0.007388652891252996,nan,64.5614792846793,67.8310317993164,518,294,0,518
scene-0017_CAM_FRONT_134c7f63_4b4c3bc5,scene-0017,G51-A,29.63674603917166,1,573271,0.06873151502326014,0.04743439622234975,nan,64.5614792846793,65.32228088378906,518,294,0,518
scene-0017_CAM_FRONT_0966ed2d_3adeaa8b,scene-0017,G51-A,21.640899515226444,1,573909,0.030720407587007337,0.01150561815331257,nan,64.5614792846793,65.56748962402344,518,294,0,518
scene-0017_CAM_FRONT_6413a3e2_ef661945,scene-0017,G51-A,24.005116695115543,1,458230,0.03508614070021854,0.0411033428719503,nan,64.5614792846793,68.58419799804688,518,294,0,518
scene-0017_CAM_FRONT_f274b48b_b4bff2b0,scene-0017,G51-A,23.23835864656177,1,498424,0.03309713613822485,0.028427988797177877,nan,64.5614792846793,65.12016296386719,518,294,0,518
scene-0017_CAM_FRONT_3425c661_2a271f85,scene-0017,G51-A,19.43036016069734,1,459524,0.024365141274650837,0.016710158236853286,nan,64.5614792846793,64.8799057006836,518,294,0,518
scene-0017_CAM_FRONT_9a476217_ce130b56,scene-0017,G51-A,17.373683076746328,1,385088,0.03920768849122025,0.033740360112750785,nan,64.5614792846793,66.02853393554688,518,294,0,518
scene-0017_CAM_FRONT_789b705c_65afa213,scene-0017,G51-A,15.678467653508775,1,374166,0.03804557306448908,0.032250771197738004,nan,64.5614792846793,64.45465087890625,518,294,0,518
scene-0017_CAM_FRONT_fe04ede8_d995c004,scene-0017,G51-A,13.195746173469386,1,353772,0.041056580261268794,0.017967688792889586,nan,64.5614792846793,62.98245620727539,518,294,0,518
scene-0018_CAM_FRONT_f0e47975_248f5231,scene-0018,G51-A,14.477827785326086,1,464567,0.03739757500765872,0.017164737687852396,nan,64.5614792846793,65.76545715332031,518,294,0,518
scene-0018_CAM_FRONT_06cc9133_1cc4743f,scene-0018,G51-A,15.133849120682392,1,397547,0.0327531942436905,0.027344736566152106,nan,64.5614792846793,64.89076232910156,518,294,0,518
scene-0018_CAM_FRONT_72f030bd_b66b4277,scene-0018,G51-A,15.734836779739776,1,440063,0.028111999049291736,0.014575503894089676,nan,64.5614792846793,66.94500732421875,518,294,0,518
scene-0018_CAM_FRONT_6611e3ee_81f15cce,scene-0018,G51-A,15.450089314386638,1,537146,0.0398104522862206,0.046049795428390265,nan,64.5614792846793,66.3072509765625,518,294,0,518
scene-0018_CAM_FRONT_dbffcc96_b1736070,scene-0018,G51-A,16.089965932612692,1,518321,0.03969097737025029,0.03250684263911656,nan,64.5614792846793,64.9881362915039,518,294,0,518
scene-0018_CAM_FRONT_3c23cd7c_bb99cbc0,scene-0018,G51-A,13.04578145681668,1,648303,0.061882390347062444,0.05174961835132631,nan,64.5614792846793,66.62982940673828,518,294,0,518
scene-0018_CAM_FRONT_cf5c4b43_f540699e,scene-0018,G51-A,13.323185594255389,1,628387,0.044226870409841634,0.02775947357822212,nan,64.5614792846793,61.46437072753906,518,294,0,518
scene-0018_CAM_FRONT_ba22ee94_59e1ec03,scene-0018,G51-A,15.088139739260404,1,606773,0.06993855546159855,0.07981423845746595,nan,64.5614792846793,62.411190032958984,518,294,0,518
scene-0035_CAM_FRONT_d62b0f9d_020154f4,scene-0035,G51-A,32.72446259106594,1,506956,0.05903094826357691,0.026775643057296156,nan,64.5614792846793,69.40299987792969,518,294,0,518
scene-0035_CAM_FRONT_a3d2c3ca_40ead2f4,scene-0035,G51-A,33.07718943565039,1,517542,0.05805532525116064,0.037364775832187294,nan,64.5614792846793,68.9132308959961,518,294,0,518
scene-0035_CAM_FRONT_cc71e504_57267f4d,scene-0035,G51-A,34.749034079002506,1,550416,0.057835440588120735,0.038629474186008414,nan,64.5614792846793,67.12120056152344,518,294,0,518
scene-0035_CAM_FRONT_af571c22_5dda1ef8,scene-0035,G51-A,32.99382464171973,1,582616,0.06270093584588587,0.014058159372113252,nan,64.5614792846793,64.34117126464844,518,294,0,518
scene-0035_CAM_FRONT_7b86bda4_50a05815,scene-0035,G51-A,36.079642879908214,1,504742,0.06644654037297126,0.042827841851082835,nan,64.5614792846793,62.627803802490234,518,294,0,518
scene-0035_CAM_FRONT_25a5a54c_c0e4b101,scene-0035,G51-A,31.85761177813789,1,504973,0.0388095246979443,0.01477206418629751,nan,64.5614792846793,65.73416137695312,518,294,0,518
scene-0035_CAM_FRONT_08078980_82e2c7a4,scene-0035,G51-A,34.63362938360585,1,488833,0.04676414674728102,0.033368116063699535,nan,64.5614792846793,67.36084747314453,518,294,0,518
scene-0035_CAM_FRONT_ba5d4c21_2f598ed4,scene-0035,G51-A,30.430026146673395,1,519209,0.045237445381480335,0.0316068358499084,nan,64.5614792846793,68.37522888183594,518,294,0,518
scene-0036_CAM_FRONT_e1b5c775_856ccc62,scene-0036,G51-A,24.788981681034485,1,543160,0.06161380651946735,0.04253853139789059,nan,64.5614792846793,64.73772430419922,518,294,0,518
scene-0036_CAM_FRONT_e63b5804_7bd9965f,scene-0036,G51-A,23.890202321911634,1,607853,0.03911631062341936,0.015231949877880908,nan,64.5614792846793,66.58642578125,518,294,0,518
scene-0036_CAM_FRONT_978a0782_96d66c41,scene-0036,G51-A,23.785363383770754,1,618540,0.0469370177291033,0.018288224069897344,nan,64.5614792846793,65.3399658203125,518,294,0,518
scene-0036_CAM_FRONT_6f8d7a92_ca08ecf4,scene-0036,G51-A,24.765476594301226,1,590352,0.04259960762818493,0.025584423852074326,nan,64.5614792846793,66.11030578613281,518,294,0,518
scene-0036_CAM_FRONT_f8d77275_07a6e4ff,scene-0036,G51-A,23.828784894743727,1,597527,0.05043812929432212,0.041414218656133685,nan,64.5614792846793,68.12300872802734,518,294,0,518
scene-0036_CAM_FRONT_139bce92_50082a94,scene-0036,G51-A,24.909184966216223,1,494961,0.029452128475603967,0.012316489379249654,nan,64.5614792846793,66.68863677978516,518,294,0,518
scene-0036_CAM_FRONT_53b7ed3f_989191ea,scene-0036,G51-A,24.58275552925381,1,467561,0.03322286390615359,0.02140478078526657,nan,64.5614792846793,69.73589324951172,518,294,0,518
scene-0036_CAM_FRONT_fdd2da37_95b0c6a3,scene-0036,G51-A,28.243636188271616,1,391724,0.03791486051437021,0.03854921778639773,nan,64.5614792846793,71.28952026367188,518,294,0,518
scene-0038_CAM_FRONT_0f39f34f_e15862d8,scene-0038,G51-A,21.499497947723608,1,431415,0.06769211962960542,0.055810851412304054,nan,64.5614792846793,71.46744537353516,518,294,0,518
scene-0038_CAM_FRONT_86958f43_aa7d1414,scene-0038,G51-A,22.82461788998637,1,422150,0.041379935408332624,0.03583828719862897,nan,64.5614792846793,68.6115951538086,518,294,0,518
scene-0038_CAM_FRONT_70b93dd3_d65e5cdd,scene-0038,G51-A,22.81042746113989,1,405023,0.033921327816242464,0.027512205070029057,nan,64.5614792846793,70.80072021484375,518,294,0,518
scene-0038_CAM_FRONT_abe76951_b3537c46,scene-0038,G51-A,31.521105834849863,1,388694,0.0612751220893446,0.06160197891504049,nan,64.5614792846793,69.8157730102539,518,294,0,518
scene-0038_CAM_FRONT_398ab542_ead06ddf,scene-0038,G51-A,38.678472317981246,1,393484,0.052239843951556564,0.05512993570625965,nan,64.5614792846793,69.48070526123047,518,294,0,518
scene-0038_CAM_FRONT_378dd188_740e48ba,scene-0038,G51-A,28.812511516067215,1,459686,0.04333316939559784,0.042645190445914534,nan,64.5614792846793,68.88938903808594,518,294,0,518
scene-0038_CAM_FRONT_6060fa4c_50d37bba,scene-0038,G51-A,23.92098918760959,1,406883,0.035756237313998795,0.03864555738290293,nan,64.5614792846793,67.1211166381836,518,294,0,518
scene-0038_CAM_FRONT_124b2bf9_57a80885,scene-0038,G51-A,30.44150778043776,1,390434,0.03471651288445754,0.019666304169899295,nan,64.5614792846793,63.459712982177734,518,294,0,518
scene-0039_CAM_FRONT_15c59626_7c8ce823,scene-0039,G51-A,31.918134200671485,1,483643,0.04764630246110979,0.02340068592104689,nan,64.5614792846793,67.56049346923828,518,294,0,518
scene-0039_CAM_FRONT_d7f3a1ff_17dd14b1,scene-0039,G51-A,34.39894413227709,1,591849,0.05105644989088587,0.015391515348937203,nan,64.5614792846793,67.30146026611328,518,294,0,518
scene-0039_CAM_FRONT_9397c89e_3357eff7,scene-0039,G51-A,29.601004073230555,1,523799,0.04051685609098188,0.0204719514048418,nan,64.5614792846793,70.84469604492188,518,294,0,518
scene-0039_CAM_FRONT_23cd0004_b024c299,scene-0039,G51-A,29.012562526893287,1,502215,0.05899656041935364,0.0359204236026299,nan,64.5614792846793,70.21731567382812,518,294,0,518
scene-0039_CAM_FRONT_edc5f9bd_3c693de8,scene-0039,G51-A,30.843222755730043,1,597473,0.060700559575175284,0.025486282246420307,nan,64.5614792846793,70.49871063232422,518,294,0,518
scene-0039_CAM_FRONT_02b68afc_4b247d4d,scene-0039,G51-A,26.273692070963076,1,554003,0.060080541339296634,0.035470649330730235,nan,64.5614792846793,70.83155822753906,518,294,0,518
scene-0039_CAM_FRONT_793bebc8_af15c54e,scene-0039,G51-A,28.288359295765723,1,493451,0.0358715151586555,0.02059707431802675,nan,64.5614792846793,69.74806213378906,518,294,0,518
scene-0039_CAM_FRONT_0f96fbf0_c1b68aa9,scene-0039,G51-A,24.91804747802316,1,486514,0.035017890312432076,0.021309345742139357,nan,64.5614792846793,70.43233489990234,518,294,0,518
scene-0092_CAM_FRONT_8e46878c_774f588f,scene-0092,G51-A,31.881303114242687,1,679389,0.0525814353191385,0.06753749333131791,nan,65.12158487224079,74.15869140625,518,294,0,518
scene-0092_CAM_FRONT_8d966583_1259283e,scene-0092,G51-A,32.89762656140043,1,701693,0.04335619431118953,0.04646751037321147,nan,65.12158487224079,71.57451629638672,518,294,0,518
scene-0092_CAM_FRONT_38bde806_9c2cb01f,scene-0092,G51-A,35.28672989424495,1,663133,0.03812919587489416,0.024014608762070677,nan,65.12158487224079,70.83680725097656,518,294,0,518
scene-0092_CAM_FRONT_1ecb668f_75023dda,scene-0092,G51-A,30.35683248674912,1,661666,0.04664419644558859,0.055150476114680734,nan,65.12158487224079,72.42497253417969,518,294,0,518
scene-0092_CAM_FRONT_38c0c7b3_c3ab884d,scene-0092,G51-A,30.782329117892978,1,669511,0.03099030194317809,0.03244921601337658,nan,65.12158487224079,77.4253921508789,518,294,0,518
scene-0092_CAM_FRONT_e568b88d_c10dfcf7,scene-0092,G51-A,33.01474840059056,1,684808,0.030585724544730075,0.02311395787287917,nan,65.12158487224079,72.96047973632812,518,294,0,518
scene-0092_CAM_FRONT_e6c7e16f_248b69fa,scene-0092,G51-A,33.89124076354679,1,678337,0.026573889977330456,0.014047385992707995,nan,65.12158487224079,74.54386901855469,518,294,0,518
scene-0092_CAM_FRONT_4996d203_f6dc7d8e,scene-0092,G51-A,33.283189379398586,1,641322,0.03531797935818348,0.03801977965839069,nan,65.12158487224079,77.58611297607422,518,294,0,518
scene-0093_CAM_FRONT_6e0955c2_88c4bf6c,scene-0093,G51-A,20.84299991548343,1,351742,0.04485284342965845,0.035913559607216816,nan,65.12158487224079,69.38453674316406,518,294,0,518
scene-0093_CAM_FRONT_6dab8a84_5c279586,scene-0093,G51-A,23.893619066272045,1,348838,0.029701672358129372,0.029885460639430646,nan,65.12158487224079,68.73405456542969,518,294,0,518
scene-0093_CAM_FRONT_561cf9ac_85249094,scene-0093,G51-A,30.052546296296295,1,290238,0.023093783499185783,0.020632903026838203,nan,65.12158487224079,71.1473617553711,518,294,0,518
scene-0093_CAM_FRONT_938d0ee9_636c9024,scene-0093,G51-A,47.096485607255524,1,326244,0.02640545809874828,0.03244676334822698,nan,65.12158487224079,72.46070861816406,518,294,0,518
scene-0093_CAM_FRONT_f9438d42_4a4ea75e,scene-0093,G51-A,53.735845398138565,1,334421,0.03255398830925138,0.030028684394939335,nan,65.12158487224079,72.90586853027344,518,294,0,518
scene-0093_CAM_FRONT_08303db5_267340cf,scene-0093,G51-A,49.78490579302589,1,349503,0.03046581464866982,0.03563242051326097,nan,65.12158487224079,72.99187469482422,518,294,0,518
scene-0093_CAM_FRONT_9c345815_f7a001c4,scene-0093,G51-A,43.13791420603675,1,462658,0.04761491755030933,0.05061511492335726,nan,65.12158487224079,70.91845703125,518,294,0,518
scene-0094_CAM_FRONT_19ffc60b_16c4a3ea,scene-0094,G51-A,31.401104582457982,1,541146,0.03125407752459486,0.01948176421724194,nan,65.12158487224079,74.38421630859375,518,294,0,518
scene-0094_CAM_FRONT_442d1845_ac83bf9a,scene-0094,G51-A,32.225366944923614,1,559028,0.03091247662002128,0.022853839036437357,nan,65.12158487224079,73.00569152832031,518,294,0,518
scene-0094_CAM_FRONT_6a85b137_a2751129,scene-0094,G51-A,32.033811343782126,1,457686,0.027920700348424976,0.02700122295711289,nan,65.12158487224079,72.1418685913086,518,294,0,518
scene-0094_CAM_FRONT_7dfa2547_9e527ac1,scene-0094,G51-A,33.4428248040902,1,484251,0.021992785204625775,0.014142020610906785,nan,65.12158487224079,71.0694580078125,518,294,0,518
scene-0094_CAM_FRONT_15222be3_7604c6ea,scene-0094,G51-A,31.29725150602409,1,447456,0.022160822228623367,0.012595322276762676,nan,65.12158487224079,70.13919067382812,518,294,0,518
scene-0094_CAM_FRONT_d00b9230_8b17a8d9,scene-0094,G51-A,32.56258461191335,1,387685,0.024300372539158843,0.025642164569198912,nan,65.12158487224079,69.1668472290039,518,294,0,518
scene-0094_CAM_FRONT_723ad933_3164b1a6,scene-0094,G51-A,30.2023325556184,1,309115,0.023777297139807807,0.020264698228048075,nan,65.12158487224079,70.84162902832031,518,294,0,518
scene-0094_CAM_FRONT_68c0cfc0_8887f956,scene-0094,G51-A,24.493538283300527,1,282114,0.01971242989528399,0.020879727711728115,nan,65.12158487224079,71.6680679321289,518,294,0,518
scene-0095_CAM_FRONT_78be3bd5_d773c946,scene-0095,G51-A,21.51829326258296,1,318623,0.017152254190409444,0.013293638190253271,nan,65.12158487224079,68.32234191894531,518,294,0,518
scene-0095_CAM_FRONT_71b80d68_da3ef456,scene-0095,G51-A,24.20972064393939,1,306935,0.014077565940068482,0.010818326652018437,nan,65.12158487224079,67.55445861816406,518,294,0,518
scene-0095_CAM_FRONT_98592cf2_e6bf9e3d,scene-0095,G51-A,22.12029273014834,1,306944,0.012676392217302768,0.011010722414747497,nan,65.12158487224079,68.1025161743164,518,294,0,518
scene-0095_CAM_FRONT_18b3ef8c_2d800e7c,scene-0095,G51-A,24.419476098062635,1,303123,0.010612059897102455,0.0033470425140048757,nan,65.12158487224079,68.11933135986328,518,294,0,518
scene-0095_CAM_FRONT_99ccc70f_cac56fc7,scene-0095,G51-A,22.57063432173295,1,304773,0.013947506086235073,0.007889602694667694,nan,65.12158487224079,68.32826232910156,518,294,0,518
scene-0095_CAM_FRONT_1f40bab1_b90fba92,scene-0095,G51-A,22.619772806406683,1,306053,0.012278340527294151,0.01033136086637431,nan,65.12158487224079,68.05474090576172,518,294,0,518
scene-0095_CAM_FRONT_a9549839_70271815,scene-0095,G51-A,24.785544513935523,1,306300,0.011016475444743712,0.007712738906824848,nan,65.12158487224079,68.27648162841797,518,294,0,518
scene-0096_CAM_FRONT_f9475d1f_73a3e6b8,scene-0096,G51-A,33.03672483766234,1,322179,0.026195437801597166,0.024219257517675685,nan,65.12158487224079,69.52874755859375,518,294,0,518
scene-0096_CAM_FRONT_67cc592a_fd27366f,scene-0096,G51-A,28.56979783318154,1,332424,0.050398554726654776,0.058434230487104444,nan,65.12158487224079,68.20013427734375,518,294,0,518
scene-0096_CAM_FRONT_3ba93f95_112aa7a7,scene-0096,G51-A,32.4321806173852,1,299352,0.030244565004587276,0.026381204772916063,nan,65.12158487224079,69.26155090332031,518,294,0,518
scene-0096_CAM_FRONT_5edf36a0_7c7ce7a9,scene-0096,G51-A,27.47001759105961,1,320680,0.03372897112128115,0.035478051014709154,nan,65.12158487224079,70.97825622558594,518,294,0,518
scene-0096_CAM_FRONT_9a2209d8_296e524f,scene-0096,G51-A,26.06876771793055,1,319570,0.026945262049938856,0.02107132766671855,nan,65.12158487224079,71.1667251586914,518,294,0,518
scene-0096_CAM_FRONT_e8038e0f_d6e16562,scene-0096,G51-A,23.611828659695814,1,332611,0.03428466044139267,0.017897242400693694,nan,65.12158487224079,70.45146942138672,518,294,0,518
scene-0096_CAM_FRONT_3c1ab7d8_3fd8074c,scene-0096,G51-A,24.201109123995987,1,317881,0.030443147727585718,0.018852637890979247,nan,65.12158487224079,72.25492095947266,518,294,0,518
scene-0097_CAM_FRONT_1c81b06c_1dd5d04e,scene-0097,G51-A,8.116483445791397,1,226571,0.022857031356303015,0.005758571915481496,nan,65.12158487224079,72.7125015258789,518,294,0,518
scene-0097_CAM_FRONT_9577cf1a_6bf8421a,scene-0097,G51-A,8.074260287814672,1,217092,0.02388195803648352,0.0035476772949221635,nan,65.12158487224079,72.5008544921875,518,294,0,518
scene-0097_CAM_FRONT_5c6f3a7e_98a8d1c3,scene-0097,G51-A,8.761761656963973,1,205638,0.036833608158302056,0.021376304399680586,nan,65.12158487224079,72.20716094970703,518,294,0,518
scene-0097_CAM_FRONT_8ef17257_50584518,scene-0097,G51-A,16.272423135080643,1,250002,0.02565308011926981,0.030249758288508958,nan,65.12158487224079,71.27742767333984,518,294,0,518
scene-0097_CAM_FRONT_92c817e6_fb879538,scene-0097,G51-A,23.38309104035938,1,284242,0.0273617762350562,0.020485154799208,nan,65.12158487224079,71.10169219970703,518,294,0,518
scene-0097_CAM_FRONT_f5193e87_185dd9f6,scene-0097,G51-A,33.99491633421986,1,281668,0.03509808537197112,0.0338008829217575,nan,65.12158487224079,71.36808776855469,518,294,0,518
scene-0097_CAM_FRONT_50c37d32_3c4da98d,scene-0097,G51-A,34.38954603580563,1,297404,0.023305696656148234,0.027670652213454463,nan,65.12158487224079,70.02059936523438,518,294,0,518
scene-0098_CAM_FRONT_c292d90b_4dfb0052,scene-0098,G51-A,34.532152067441054,1,326487,0.03729714109021387,0.041013874044543146,nan,65.12158487224079,73.68565368652344,518,294,0,518
scene-0098_CAM_FRONT_947147c6_808fabcc,scene-0098,G51-A,34.075795189039944,1,341156,0.0378541930917482,0.0487180566002375,nan,65.12158487224079,69.57831573486328,518,294,0,518
