clip_id,sequence,method,scale,s_star_joint,abs_log_scale_err,iou,precision,recall,iou_baseline,iou_oracle
08_002150_002170_s5,08,image_mlp,19.815609467494866,14.583716870874966,0.3065643605477426,0.020524913751692214,0.18995655249065374,0.022493688605989545,0.023324643131891615,0.08087707492148946
08_002175_002195_s5,08,image_mlp,22.473404379202215,19.384053123764755,0.14788185836460865,0.08170427824377917,0.44171779141104295,0.09111308250273965,0.025402892200845986,0.05584940707433374
08_002200_002220_s5,08,image_mlp,26.247499674979533,21.666951835417574,0.19178259124847674,0.05304769721463227,0.3404226948463231,0.05912459471977768,0.036285356488620725,0.06059065207663833
08_002225_002245_s5,08,image_mlp,23.262136189669377,21.271961019984815,0.08943716101565347,0.0706570611593295,0.3722254750625432,0.08021611204790255,0.041445249995061335,0.09951722956288614
08_002250_002270_s5,08,image_mlp,20.597429225246643,17.879400529258493,0.1415170313801477,0.061756478435953395,0.39829500396510703,0.06811093029563331,0.025956163360743512,0.09251732241374093
08_002275_002295_s5,08,image_mlp,24.69390763136336,18.060713619360136,0.31281749759350275,0.021668446938128718,0.198068669527897,0.023752235618059933,0.02351398299722756,0.1193617823395639
08_002300_002320_s5,08,image_mlp,28.5284297986908,24.624082869051776,0.14717618439336544,0.032874610118484124,0.24345066784739133,0.03661527874893173,0.04420540044305187,0.09243829741188507
08_002325_002345_s5,08,image_mlp,25.441149975829916,22.122857931250778,0.13975657136238429,0.03881892835352131,0.23372478169226138,0.044479845965181716,0.027339214655009873,0.06970089730807577
08_002350_002370_s5,08,image_mlp,21.315894403452383,20.34820249962439,0.04646043182852333,0.06328652197701988,0.28165584415584416,0.0754675946063506,0.0394524744627606,0.034574216972953487
08_002375_002395_s5,08,image_mlp,22.567786294633656,18.35486301136139,0.2066289506235668,0.07013845590491177,0.4708031621603667,0.07614125938738893,0.023034915470865044,0.02920776450103801
08_002400_002420_s5,08,image_mlp,24.256010354412485,20.653664202804688,0.16077168943938513,0.05753223364125906,0.4541660772386476,0.06180575608817018,0.024205001543686322,0.023596720187719158
08_002425_002445_s5,08,image_mlp,25.307488012479617,21.627210343780266,0.15714806079228616,0.03202761892010787,0.3730229449766095,0.03384982362513519,0.02704247354333559,0.04526045298663584
08_002450_002470_s5,08,image_mlp,24.807029058000264,25.37114903061267,0.02248562073410909,0.07424065586837086,0.18644108185392588,0.1098166914633804,0.14962551720525846,0.09428657010619075
08_002475_002495_s5,08,image_mlp,24.554919893768542,23.818963132952593,0.03043020345074554,0.06799838370442512,0.31592375084239915,0.07973902267149419,0.03354573101350932,0.09102630758032651
08_002500_002520_s5,08,image_mlp,22.535633355335765,16.797089589327435,0.2938921284830336,0.024888709024686363,0.23728516310066644,0.027052966228780517,0.018889163440683084,0.08528364695547644
08_002525_002545_s5,08,image_mlp,25.18595882395416,19.86547935128614,0.23730313028374228,0.03163884673748103,0.22127885380737597,0.035602988260405546,0.03037934391851408,0.1041119520869877
08_002550_002570_s5,08,image_mlp,23.9074309529871,23.551980917481664,0.014979396830410607,0.08030624657142175,0.4419408470423521,0.08936881779413586,0.0428894993012385,0.07358435424121071
08_002575_002595_s5,08,image_mlp,26.80519404592024,26.324631899602874,0.018090601420910346,0.07767200721320572,0.3719897027071915,0.0893942266436504,0.08003132341425215,0.07316357358653432
08_002600_002620_s5,08,image_mlp,23.30663644141408,21.32837851388919,0.0886996352740006,0.06698123375767955,0.28284616162637805,0.08068378534333526,0.025333144982813013,0.09866085834140045
08_002625_002645_s5,08,image_mlp,22.95508950091776,21.098711036730574,0.0843277263568134,0.02070981632665947,0.29330233389966914,0.021797495946197402,0.016595014530926495,0.04558759895130705
08_002650_002670_s5,08,image_mlp,26.948391646507773,26.435112452969072,0.019230472788470898,0.0433988933187128,0.2836488669787481,0.04874107505143191,0.03932196521177506,0.046505730804341214
08_002675_002695_s5,08,image_mlp,25.750519693780998,28.083190413014112,0.08671638221173605,0.062349047965797426,0.3583177957323389,0.07018569017010778,0.058328313580909945,0.051699711568500666
08_002700_002720_s5,08,image_mlp,27.383798525154603,29.93970748007135,0.08923406493107233,0.07293213788598667,0.40096618357487923,0.0818504716939967,0.07239590220680321,0.0477135938582763
08_002725_002745_s5,08,image_mlp,27.248874734361003,30.863452825506915,0.1245605013344453,0.03975666060890982,0.19366967459666393,0.04764267155481934,0.043040911008013494,0.07581564107421278
08_002750_002770_s5,08,image_mlp,27.22020716825283,28.196658353200966,0.03524386473116792,0.054265615909451524,0.2510014984251246,0.06475075534659167,0.05644313017246512,0.062371519342179035
08_002775_002795_s5,08,image_mlp,26.78069631337497,28.701736341447386,0.06927627946627712,0.0655022463888308,0.34714313013567744,0.07470493893161163,0.0745603206645657,0.0763670160582434
08_002800_002820_s5,08,image_mlp,23.445332406650035,33.22918008147685,0.3487569774290904,0.015942258337519007,0.08798845555007026,0.01909809513604405,0.05894548729153723,0.0452929024642172
08_002825_002845_s5,08,image_mlp,29.23025563498057,29.63416578491796,0.013723620464408892,0.06479811079710425,0.352052835268383,0.07357233279414867,0.08782948610982355,0.060514559573858574
08_002850_002870_s5,08,image_mlp,35.057804379300144,33.214920316011245,0.05399907079056687,0.030068921301490623,0.2532739300661536,0.03299389718426283,0.08648598791717269,0.041562055234836005
08_002875_002895_s5,08,image_mlp,34.88037907950486,37.4043001643264,0.06986120838005627,0.07295340790755483,0.39813923644529997,0.08199614890885751,0.018658756190108688,0.050340044780249726
08_002900_002920_s5,08,image_mlp,33.30774642116278,31.81525039987935,0.04584424804215459,0.04316811358679382,0.2630426851514046,0.04910727316954512,0.05099213965053988,0.06839262751821688
08_002925_002945_s5,08,image_mlp,34.127969680756074,36.090464507567425,0.05591141605213723,0.11900294827124096,0.37688259403875535,0.1481523853106052,0.008502152534807711,0.11530251872550161
08_002950_002970_s5,08,image_mlp,28.841428121631914,27.507843574925555,0.047341645060154036,0.08036657511092331,0.38936694283612167,0.09195645440328783,0.0893287469547018,0.08941237072552205
08_002975_002995_s5,08,image_mlp,25.547045383308514,25.62888984722831,0.00319855546669201,0.05855068103323994,0.4224594093437655,0.06364509733114392,0.05431432008420631,0.05891720743596978
08_003000_003020_s5,08,image_mlp,29.068091646989004,28.472278883139964,0.0207101224411268,0.0657350659769125,0.4890507745644446,0.07058257223566371,0.05820910303687004,0.0647182365295353
08_003025_003045_s5,08,image_mlp,32.167866131422635,31.453013044714215,0.022473225200428715,0.09153479111599327,0.4490695259213518,0.10311424483429794,0.03701431603863213,0.09076022992819008
08_003050_003070_s5,08,image_mlp,28.28816349751123,27.74108201691317,0.019529046403971684,0.049773730592620906,0.294400943550765,0.05651572327044025,0.05872933197393501,0.05471641658724706
08_003075_003095_s5,08,image_mlp,29.14554454622683,25.40413134120853,0.13739024333199046,0.032495682940672135,0.31020172910662824,0.03502674840876254,0.0394137717498209,0.06668545245154493
08_003100_003120_s5,08,image_mlp,27.54369700316247,22.65217540167364,0.19551783396854994,0.06532669672955418,0.4695640314588353,0.07053159889378265,0.06667805164987381,0.034332104429686476
08_003125_003145_s5,08,image_mlp,28.29208227911882,23.73674606131916,0.17555767325012672,0.03375805808695174,0.28866948754113775,0.036821037165859584,0.03543985984080343,0.07169057053687274
08_003150_003170_s5,08,image_mlp,26.854871411854084,25.61625627803898,0.04722007429509123,0.053392520924096035,0.41455476711305556,0.05774676149918619,0.04795089564638274,0.06852461947961731
08_003175_003195_s5,08,image_mlp,32.48622410780077,27.056965037264295,0.1828716662070895,0.03174393386880696,0.2566169685785052,0.034958650347337084,0.07379389780076068,0.07488194827296915
08_003200_003220_s5,08,image_mlp,30.40163597143258,26.63811214226013,0.13215344418363273,0.049418776378231846,0.4601796956176273,0.052459953037576904,0.07853354670616709,0.0884223623860801
08_003225_003245_s5,08,image_mlp,28.18804476347953,24.28922380093605,0.14886515649193255,0.041869509260813606,0.4347131445170661,0.044280388211622675,0.041607780032183586,0.06126815216707335
08_003250_003270_s5,08,image_mlp,27.024583972183944,26.746491171752037,0.010343675634151062,0.061830831400758214,0.3396651027958958,0.07027858890379607,0.0648306677245584,0.059528017465433
08_003275_003295_s5,08,image_mlp,26.805040665808416,28.851564363077934,0.07357426113131726,0.05999987139669618,0.38971724512383576,0.06622192257194563,0.06908158255161899,0.07985358005875035
08_003300_003320_s5,08,image_mlp,27.211233250122845,28.261957491580254,0.037886766892397894,0.07537721595819781,0.5570996684220791,0.08018219078097805,0.07541288886834442,0.07516908084808177
08_003325_003345_s5,08,image_mlp,28.95928794749452,26.16103849683544,0.10161975607452511,0.05715782759249134,0.4628937779622711,0.06121789202081262,0.06425526329306085,0.05930199511169215
08_003350_003370_s5,08,image_mlp,29.699740702078824,29.50354550642787,0.006627872418297542,0.08431352757111728,0.5342764692602905,0.09100172390589653,0.06534110869107004,0.0839237186561762
08_003375_003395_s5,08,image_mlp,22.64699798147482,25.003092780283385,0.09897222473225664,0.10661956883306141,0.6491777981385929,0.11313841007841192,0.06373029519049991,0.11381221710329915
08_003400_003420_s5,08,image_mlp,24.898279106375515,22.345951302852264,0.10815353399909666,0.08113636610921911,0.3878198460578323,0.09305430767694918,0.04559237717035902,0.13858267716535433
08_003425_003445_s5,08,image_mlp,23.482321330468142,19.18910816154199,0.20190501941809647,0.03541171501685286,0.23779334890446002,0.039945817179690785,0.025420430403969966,0.07024947145877379
08_003450_003470_s5,08,image_mlp,27.68445639529872,21.74460733590487,0.24150532651707923,0.027458329055002225,0.24111503493876324,0.03005582196912933,0.028255454646614223,0.054675349091592745
08_003475_003495_s5,08,image_mlp,24.76672524003409,23.75883382628973,0.04154661615611177,0.03443289908282891,0.3265662812584028,0.03706472975859859,0.024990856146076584,0.044342561904288764
08_003500_003520_s5,08,image_mlp,24.30140371767692,23.67943773031545,0.02592704960056036,0.05184094256259205,0.3834862385321101,0.05655431345025284,0.06965966122961104,0.04306866141489271
08_003525_003545_s5,08,image_mlp,24.381625000741113,22.960542848828194,0.06005256044305263,0.049127013755276686,0.4698571820928316,0.052009941400460585,0.05074240418899665,0.03462188694256205
08_003550_003570_s5,08,image_mlp,25.624828498377745,26.655801251114497,0.03944506520106161,0.05537144629963899,0.26571699262367193,0.06537465764258302,0.06118078485019947,0.064942771148938
08_003575_003595_s5,08,image_mlp,23.06821896282202,23.36687991814122,0.012863763874777945,0.053736193900781104,0.32759550782207836,0.06039783001808318,0.059305821262640064,0.059776423584486864
08_003600_003620_s5,08,image_mlp,24.715606659252657,21.83916911864838,0.12372978651933808,0.03513341328136711,0.3265697117478011,0.03787764007151299,0.016809399771377173,0.06651294785384888
08_003625_003645_s5,08,image_mlp,23.185471147369256,23.9740072765937,0.03344437445315096,0.06680105713446718,0.4206817273090764,0.07356874399090989,0.037284371781668386,0.06125424214903685
08_003650_003670_s5,08,image_mlp,24.301664444852072,23.743127912770433,0.023251706104390202,0.08187102484783779,0.44667927909987054,0.0911112690788338,0.055272553716808476,0.08100312910979093
08_003675_003695_s5,08,image_mlp,24.007617864985487,23.472890866662073,0.0225250159024295,0.0611429214784315,0.4369289121314867,0.06637276298559582,0.04565289017108784,0.056838693632622284
08_003700_003720_s5,08,image_mlp,22.167057750373026,23.929141155506077,0.07648970969816649,0.024969017821298286,0.11455914150716745,0.03094009884393689,0.09720218128665929,0.0549178662001078
08_003725_003745_s5,08,image_mlp,19.776209319802945,22.904765325133972,0.14686531595627494,0.023366017190532603,0.07959472802988023,0.032016854611704976,0.02955402525004099,0.13010562894729585
08_003750_003770_s5,08,image_mlp,23.503919542238712,17.813821867357003,0.2771925309011323,0.02509389030600239,0.1746822172716551,0.0284692188584548,0.029003116420568374,0.08720823289090258
08_003775_003795_s5,08,image_mlp,21.106595631900703,25.878227864494388,0.20381641136555118,0.03106797696137451,0.13560345133686041,0.03874010955569081,0.03433782643125038,0.04995491433724076
08_003800_003820_s5,08,image_mlp,23.233746273204225,30.494603429986125,0.2719439287004404,0.036085335871203106,0.20236612702366127,0.04206886349347239,0.06034397139641131,0.030456009830947556
08_003825_003845_s5,08,image_mlp,22.42594984010786,30.905020207517467,0.3206998736187465,0.013169434260657035,0.0757525636784651,0.015690573665187824,0.059536813706443405,0.05344158451175447
08_003850_003870_s5,08,image_mlp,29.013005860025046,31.99714641022934,0.09790251676089312,0.054478419428525625,0.24600962756523942,0.06539790057055989,0.0724913274561599,0.027016235295996678
08_003875_003895_s5,08,image_mlp,27.062341486187837,27.182196207276675,0.00441905936448439,0.04462564394298537,0.27757027717711813,0.05048988056926268,0.041579745875213354,0.044083471662319185
