clip_id,sequence,method,scale,s_star_joint,abs_log_scale_err,iou,precision,recall,iou_baseline,iou_oracle
08_000300_000320_s5,08,combined_mlp,32.77059164534452,36.699079087960676,0.11322014474578346,0.049275110937658094,0.42227177009785705,0.052837148746880766,0.019677167152138266,0.023996082272282077
08_000325_000345_s5,08,combined_mlp,31.33446466624067,34.95202170757832,0.10925771339775814,0.049974103409507205,0.45473877809069485,0.05315953908690832,0.035532373396023116,0.01983829819640296
08_000350_000370_s5,08,combined_mlp,33.12195835712274,32.715071794604285,0.012360574042910688,0.01558561802376421,0.26000214523222137,0.016309064852754174,0.03922125816188636,0.01931929229028442
08_000375_000395_s5,08,combined_mlp,31.22671341512154,32.40119745443536,0.0369214528969648,0.06815413523185436,0.46742649915814016,0.07389207948158841,0.04664603248514065,0.05517084799636735
08_000400_000420_s5,08,combined_mlp,24.427428160657602,30.75877789530925,0.23046880761537247,0.006486970823974175,0.05885628375744752,0.0072377430840865516,0.0257515266843277,0.03789460203624256
08_000425_000445_s5,08,combined_mlp,31.885467295465542,30.04906359422687,0.05931883640599356,0.039073559880184947,0.49404624721518015,0.04070227403624028,0.03669735683867437,0.04997882765712903
08_000450_000470_s5,08,combined_mlp,33.60155622017592,31.2086936417821,0.0738756836065928,0.02049278846153846,0.295567112431897,0.021545071350560965,0.052173485041139944,0.04293848595164753
08_000475_000495_s5,08,combined_mlp,32.65420365935227,27.950692735436856,0.1555316124690007,0.016587544330399866,0.17029474089770757,0.018045972318621647,0.07660676762553438,0.07008360596146855
08_000500_000520_s5,08,combined_mlp,25.373311448221443,23.938687353911252,0.058202023272470704,0.06184168243653372,0.4878186170961836,0.0661358993451324,0.028748751605079184,0.07551529635031366
08_000525_000545_s5,08,combined_mlp,26.427691835520864,24.28718038355654,0.08446373866243562,0.031194549532960594,0.33749886806121526,0.0332293152639087,0.029984355261066353,0.03879198343713067
08_000550_000570_s5,08,combined_mlp,23.538733510997286,24.83567265847025,0.053633734480126094,0.04546767628134985,0.32761448214961525,0.050147236302196474,0.02201501063399715,0.031138407545514366
08_000575_000595_s5,08,combined_mlp,20.73714697632648,22.712822020714302,0.09100297982150263,0.05627151353206966,0.4235039452552196,0.060939462446621455,0.02952566698705686,0.05057052001496446
08_000600_000620_s5,08,combined_mlp,24.20024466844091,25.848347734795542,0.06588393811791438,0.05112129916040654,0.4630973229922442,0.054342082085608596,0.022610416512539765,0.028508083140877598
08_000625_000645_s5,08,combined_mlp,24.46586734119869,24.850083747930526,0.015582146234578431,0.05535315548243037,0.4207000502428404,0.05992032886210214,0.034007828077689976,0.052643979443078234
08_000650_000670_s5,08,combined_mlp,26.043531845666806,25.62140436079542,0.016341329711628383,0.05322538441410519,0.5405236420476749,0.055747668448077124,0.031519021425549104,0.05953085717361052
08_000675_000695_s5,08,combined_mlp,31.997009721812198,27.849689963903824,0.13882061828400083,0.0195068314634196,0.1920032067341417,0.021251344846327045,0.10656127893369301,0.1045698601594743
08_000700_000720_s5,08,combined_mlp,22.71062269399271,23.830147381341614,0.04811870067306678,0.053058730444728204,0.38702857142857144,0.057926516369607606,0.028656038294592512,0.07493223747486229
08_000725_000745_s5,08,combined_mlp,27.332152200855756,27.425448481491017,0.0034076135459200074,0.05778485909490276,0.42682099961255326,0.06264616609444196,0.05813915358836299,0.05792910814744876
08_000750_000770_s5,08,combined_mlp,29.51378422723135,29.31664387457404,0.006702011082686532,0.07357968419339085,0.5392186101998211,0.07851652408042732,0.08705606388020855,0.07814154247088526
08_000775_000795_s5,08,combined_mlp,25.809685447723183,24.762158741857355,0.04143319574912496,0.09190854870775347,0.4343496030441114,0.10440497295588252,0.06842367893112825,0.08479863868406126
08_000800_000820_s5,08,combined_mlp,22.50590316035366,22.883494594140835,0.016638253124892977,0.07431698268351655,0.6273861664325262,0.07774864820580042,0.025316702777615115,0.06951698409581779
08_000825_000845_s5,08,combined_mlp,23.569120025676966,26.273529820168584,0.10862457989155683,0.05788449301942583,0.3217517944450224,0.06592914694973782,0.04830889991919658,0.059450386072610426
08_000850_000870_s5,08,combined_mlp,21.21731170112268,23.975469625110627,0.12221377056927851,0.038292787662665,0.2675973644725683,0.04277595286511288,0.022399575866019105,0.04809929441706314
08_000875_000895_s5,08,combined_mlp,25.286903113604247,23.44381767083097,0.07567977684262228,0.053329113423270166,0.43666990605766115,0.05726909677967542,0.03955727615644233,0.06850447296771685
08_000900_000920_s5,08,combined_mlp,25.96101756299132,26.853858346217287,0.033813422266923965,0.04964575953323609,0.3771270280965572,0.05408012711383498,0.034474105210326546,0.03833462124851193
08_000925_000945_s5,08,combined_mlp,23.284903076246767,25.759100668915437,0.10098277477751028,0.042499392985423275,0.29087158329035584,0.04741178009004129,0.050515784562749466,0.06937283371557655
08_000950_000970_s5,08,combined_mlp,26.76253710350004,26.507648316909883,0.009569733230604172,0.06097268627421602,0.5186388835786656,0.0646301178413747,0.05543097564816968,0.061785976312755474
08_000975_000995_s5,08,combined_mlp,28.055003771396212,29.185404980400538,0.0395017512479332,0.03668283308337066,0.34017701246312243,0.039492814404741935,0.0444022081098087,0.023759517787126684
08_001000_001020_s5,08,combined_mlp,24.712289314421263,27.321467158921948,0.10037207300864859,0.05395531648200755,0.4340951705265292,0.05803758960391344,0.054042774499669335,0.0550842018791395
08_001025_001045_s5,08,combined_mlp,33.25952277974725,31.271833654577737,0.061623316320494226,0.0204161550459629,0.1999869969442819,0.02223185891876265,0.06892675540391317,0.02838561795357019
08_001050_001070_s5,08,combined_mlp,29.263049393459493,29.872970547552136,0.020628469181733777,0.05874060988883536,0.3972726724189948,0.06448769307619225,0.05586847849045976,0.06124832660982381
08_001075_001095_s5,08,combined_mlp,27.230378589648392,26.713390881414238,0.01916823917084809,0.06817411261507968,0.5085273328577913,0.07298278268962308,0.06535196552174481,0.07118605899980945
08_001100_001120_s5,08,combined_mlp,23.131047134400397,27.425518696302756,0.17029817233008515,0.05022379269729093,0.3247623689982939,0.05607987963342908,0.026385326428882545,0.026230714133612096
08_001125_001145_s5,08,combined_mlp,26.376723043738643,27.90398656815902,0.056287648032512294,0.030260561164659784,0.3205736794263206,0.03233430451702288,0.02437231503579952,0.023522223919352374
08_001150_001170_s5,08,combined_mlp,30.225456268266633,27.950065346788342,0.07826495452398152,0.026813653961318837,0.2374869266397729,0.029339559952746605,0.04745674274557329,0.03978335214542024
08_001175_001195_s5,08,combined_mlp,24.978451795365974,25.00321938344947,0.0009910669061921062,0.047224910146530276,0.4076974714701275,0.05070359823010492,0.036585155102393505,0.047131820460084
08_001200_001220_s5,08,combined_mlp,22.57196739220245,22.64178942828334,0.0030885330701897473,0.05104258702951051,0.38250678673111305,0.05562616750438115,0.026114521043527128,0.05066914005565125
08_001225_001245_s5,08,combined_mlp,25.844815099769168,20.59934236938148,0.22685085295552243,0.023844166169747567,0.24257866213702176,0.02576217024164383,0.021658738562194794,0.050552871625708734
08_001250_001270_s5,08,combined_mlp,25.513670851175863,23.142362681455488,0.09754959998590174,0.024970830323763564,0.2987938075790673,0.02652524366800445,0.021835202432997528,0.04567818937878932
08_001275_001295_s5,08,combined_mlp,31.58948633048792,28.965911157797507,0.0867046929179498,0.025828646316824112,0.25851703406813625,0.027895181741335588,0.10358538067540585,0.10275522666858251
08_001300_001320_s5,08,combined_mlp,24.525016538639047,25.298250860567205,0.031041577587944236,0.059036975834958816,0.42008606582217106,0.06427531460684577,0.036423176003143695,0.05535490084790946
08_001325_001345_s5,08,combined_mlp,23.340618399315183,23.00647189246972,0.014419558788661302,0.06715066161333265,0.43311593862900577,0.07362124656059338,0.045376380280556426,0.06515928470779646
08_001350_001370_s5,08,combined_mlp,27.105928663535547,24.984123833125224,0.08151189736551556,0.06007761741983508,0.5599110931501313,0.06305513626675364,0.05768229543285223,0.04540888657752068
08_001375_001395_s5,08,combined_mlp,29.254587692389375,25.926635924406664,0.12076555124357347,0.06617328469397739,0.538378439845349,0.07015373217262456,0.08858528597497936,0.06320854027207946
08_001400_001420_s5,08,combined_mlp,27.22033047479132,23.98153660208883,0.12667991199880335,0.02715721764714366,0.3429872495446266,0.028647497337593184,0.026324330172009663,0.060849060005336374
08_001425_001445_s5,08,combined_mlp,27.254111527735073,27.535728663653167,0.01027999406451352,0.046938661994354286,0.3028848310825968,0.05262378398603143,0.04935383244206774,0.05097686482868259
08_001450_001470_s5,08,combined_mlp,28.500773865510958,28.44580020797287,0.0019307105127692736,0.0595711057614202,0.45200874096486804,0.0642082809341123,0.05930485314675078,0.05936976371675537
08_001475_001495_s5,08,combined_mlp,29.346765586360195,23.87520651815888,0.20634180240997546,0.018065552914392848,0.16570445891168162,0.01987315944932639,0.024308753436905473,0.07649887353307105
08_001500_001520_s5,08,combined_mlp,23.516178185317553,20.75264722301926,0.12501480215387017,0.034085213032581455,0.4456867469879518,0.0355941466719011,0.018637602980840603,0.053516997972785744
08_001525_001545_s5,08,combined_mlp,28.68131870334542,27.782292842100507,0.03184712493479669,0.06490135721281656,0.46782652546646497,0.07007485629253628,0.0673773157477798,0.06793553958437797
08_001550_001570_s5,08,combined_mlp,26.769301485457365,27.308765804565382,0.019951978386746116,0.05864904034999797,0.4891549932218708,0.062475651810062476,0.05738511775048709,0.058197466842241016
08_001575_001595_s5,08,combined_mlp,27.135866823430796,28.248316876688644,0.040177524378856244,0.07243811250212429,0.5588942307692307,0.07683064213293278,0.07168344590289283,0.06718134150397329
08_001600_001620_s5,08,combined_mlp,28.165727923417446,28.539059653676556,0.013167746164430838,0.07048455133121508,0.676814834297738,0.07293947575416145,0.06370240772001284,0.06925283618263853
08_001625_001645_s5,08,combined_mlp,28.983394444052603,27.59981088538421,0.048914139887113794,0.06622095997459825,0.5443209279845336,0.07010750813936839,0.056533616633783576,0.05814986210442668
08_001650_001670_s5,08,combined_mlp,29.651876550640175,29.889006371655785,0.007965319394904746,0.046161972394585624,0.4387646432374867,0.049058743479247,0.06049471470032218,0.04319128176966427
08_001675_001695_s5,08,combined_mlp,32.85336661039895,30.845735900173427,0.06305570363197965,0.016420250430882324,0.24194905530482674,0.01731082870872054,0.04781224188713942,0.027175746878812263
08_001700_001720_s5,08,combined_mlp,34.858805395534894,31.111419445720355,0.11373083433480735,0.017594266324168332,0.18827202389032172,0.01903846813767544,0.041222828983253815,0.033196589598653986
08_001725_001745_s5,08,combined_mlp,31.994423703259503,37.383608093287975,0.1556706937275858,0.031597399751661676,0.2977698237885463,0.0341414906714651,0.006954915696898425,0.050888937416697415
08_001750_001770_s5,08,combined_mlp,34.69696839670978,36.77704534696776,0.058221565758286964,0.04429245113215018,0.3447657475902264,0.048363639222345385,0.004264406965884745,0.05676639008998481
08_001775_001795_s5,08,combined_mlp,32.79478216929659,36.24391237889065,0.1000020102915693,0.06604552338977698,0.3811831966194382,0.07397729465491734,0.015964261978335195,0.03859207677453332
08_001800_001820_s5,08,combined_mlp,33.54022216991547,33.01192275182371,0.015876588676828174,0.0541493427614881,0.35708238358840766,0.05999890572851124,0.04284666310441327,0.0654940119760479
08_001825_001845_s5,08,combined_mlp,25.311030086453698,25.156075079761298,0.006140851278414239,0.07967035775998692,0.3428370292150651,0.09403019295980306,0.06613006206889332,0.07908699467379549
08_001850_001870_s5,08,combined_mlp,24.022246787971703,28.758838998421588,0.1799648129212894,0.013303645086621867,0.08388465229028837,0.015565113903648103,0.06206236752468062,0.07141601587022575
08_001875_001895_s5,08,combined_mlp,26.168600101653208,30.611667527627027,0.15682100541189214,0.023585298774897907,0.1483401281304601,0.027279153457287292,0.0466211642599278,0.07506533208421676
08_001900_001920_s5,08,combined_mlp,24.242874746662633,25.842174763615258,0.06388508872291743,0.0386792335987912,0.162402496099844,0.04831822260729647,0.12719461587571823,0.08889286581702438
08_001925_001945_s5,08,combined_mlp,19.472527597040738,16.16678168776479,0.1860460070853618,0.040098676321109195,0.323534832288979,0.043768231568974546,0.017522307718079583,0.06264567108180319
08_001950_001970_s5,08,combined_mlp,21.20079673997911,15.227607542571457,0.33092869695087934,0.01681691920458078,0.202291917973462,0.01801134166774069,0.012781461494010833,0.05329134183489081
08_001975_001995_s5,08,combined_mlp,21.71629222782953,17.094449501745164,0.23930895247437078,0.0334687527011842,0.3739978750120738,0.03545495334633592,0.02661005440621589,0.050230463021160694
08_002000_002020_s5,08,combined_mlp,18.95709917036007,20.23855698401676,0.06541105884383835,0.057159159866317664,0.4881274653878877,0.060803715086759226,0.038790275550371775,0.06271627482309974
08_002025_002045_s5,08,combined_mlp,15.777306000325662,22.24719618676868,0.3436434081638202,0.006543925040606135,0.07806025310785082,0.0070920542537062856,0.028620988725065046,0.059686972445563535
08_002050_002070_s5,08,combined_mlp,21.757202431947192,21.05906667251878,0.032613660834721614,0.05877448128757029,0.5250303135284947,0.06207503891209962,0.01946788425230224,0.05081907255192593
08_002075_002095_s5,08,combined_mlp,19.693027984683287,19.650909639499886,0.0021410343659562514,0.04910709893245437,0.38090513622834465,0.05336655154347059,0.01690612197795857,0.049592391304347824
08_002100_002120_s5,08,combined_mlp,23.092596355692322,18.33014419289201,0.23096513375497185,0.028098686922216332,0.359825064092897,0.029577290194620055,0.01913195455869502,0.04316478736732619
08_002125_002145_s5,08,combined_mlp,21.68656746420407,17.96352745718329,0.1883496081230902,0.02591327489471446,0.18093869731800766,0.02935691418269978,0.019247570164901168,0.0931731370234044
08_002150_002170_s5,08,combined_mlp,18.569212630134263,14.583716870874966,0.24159935085841155,0.01781207751239297,0.23380656610470274,0.018916234939398653,0.016815122503831714,0.06493580664321287
08_002175_002195_s5,08,combined_mlp,23.043790386545954,19.384053123764755,0.1729456114926604,0.05184486937786157,0.4568993418923293,0.055249699942597714,0.01482125154515525,0.04800925594599108
08_002200_002220_s5,08,combined_mlp,24.929541001414403,21.666951835417574,0.14026534309479022,0.04710022920083859,0.43208769307424016,0.05020842982862436,0.019576227166479093,0.048215217229301735
08_002225_002245_s5,08,combined_mlp,24.534058006351906,21.271961019984815,0.14267245345034585,0.03751886571859788,0.3381549956892423,0.04049233169299242,0.026962278028790584,0.06610798769491885
08_002250_002270_s5,08,combined_mlp,19.955456543327834,17.879400529258493,0.1098533751454065,0.04998625589410695,0.43672639940883057,0.05343097369134798,0.01751964651718491,0.07433475141808475
08_002275_002295_s5,08,combined_mlp,21.52104381551925,18.060713619360136,0.17529217754040216,0.024327690164116348,0.36844070961718023,0.025386327667623103,0.017458184348827722,0.09248691164429447
08_002300_002320_s5,08,combined_mlp,26.582508128830092,24.624082869051776,0.07652846787114864,0.03139332760895516,0.35703227343098726,0.03327450915104496,0.021981709874989513,0.07081920991800644
08_002325_002345_s5,08,combined_mlp,24.44870649819552,22.122857931250778,0.09996594102180811,0.03382459531287751,0.2884270870655679,0.0369041752146058,0.016570657912619836,0.05066558424662524
08_002350_002370_s5,08,combined_mlp,21.029622826232448,20.34820249962439,0.03293947578909462,0.046944174249793184,0.27750013434359716,0.053480809461670706,0.022118655916484133,0.028612251866895515
08_002375_002395_s5,08,combined_mlp,20.636935241718092,18.35486301136139,0.11718788960366933,0.05865070292601729,0.4679948791806689,0.06284044393351741,0.016418476525071862,0.02434854380379672
08_002400_002420_s5,08,combined_mlp,23.658839781576734,20.653664202804688,0.13584407332000037,0.04181873339523254,0.48198770926043655,0.04378669746847627,0.012684970177116058,0.01987089784679276
08_002425_002445_s5,08,combined_mlp,22.65319201481169,21.627210343780266,0.046348509782154323,0.0350745321606029,0.5064129668780831,0.03631603949988377,0.019661280903250925,0.031626930516002995
08_002450_002470_s5,08,combined_mlp,23.17030217139396,25.37114903061267,0.09074128365219991,0.02279720570501892,0.08079431160888627,0.030780675406338602,0.10762738464757786,0.07798280127737027
08_002475_002495_s5,08,combined_mlp,23.010882464029454,23.818963132952593,0.03451477907794098,0.07664532175544622,0.42870217829031665,0.0853643719777416,0.021732704161511764,0.05542213392135886
08_002500_002520_s5,08,combined_mlp,21.440565869127383,16.797089589327435,0.24407909633276503,0.017011862172848804,0.22584676915385576,0.018065303021214483,0.012088221492257157,0.0625529431696252
08_002525_002545_s5,08,combined_mlp,23.262640892561002,19.86547935128614,0.15786515916862998,0.024085444100053303,0.24288273939876567,0.026040554962646744,0.019151460918958876,0.0755589975773462
08_002550_002570_s5,08,combined_mlp,25.309449065438834,23.551980917481664,0.07196787453731979,0.06148645256305123,0.5313855944460515,0.06501159025356998,0.02685744443792881,0.05047310818489512
08_002575_002595_s5,08,combined_mlp,27.10636812097369,26.324631899602874,0.02926361129334687,0.05733349132705612,0.39860583016476553,0.06276255001546613,0.05786783497626871,0.05269119246103661
08_002600_002620_s5,08,combined_mlp,22.6937353164373,21.32837851388919,0.06205039859492345,0.06441219810684583,0.3240764011058055,0.07440854010386613,0.019418676561533704,0.07982999951566813
08_002625_002645_s5,08,combined_mlp,22.232890621947835,21.098711036730574,0.052360801689455005,0.015605585563545764,0.3331043012230315,0.01610888115048247,0.009799821119483177,0.026096168255690774
08_002650_002670_s5,08,combined_mlp,26.927974318721766,26.435112452969072,0.01847254012550703,0.025378243034468062,0.28225448081765664,0.027128996205784576,0.02296387017758726,0.028220891585685075
08_002675_002695_s5,08,combined_mlp,24.092538100824395,28.083190413014112,0.1532690212193044,0.03203609870176596,0.29536973047684867,0.03468705362939878,0.0330820897790475,0.02790984261252558
08_002700_002720_s5,08,combined_mlp,30.035456259456552,29.93970748007135,0.0031929503734930975,0.025326797385620915,0.28406487675249703,0.027053679736793877,0.04629146417039042,0.02560124127230411
08_002725_002745_s5,08,combined_mlp,24.80098521969706,30.863452825506915,0.21868934845663768,0.011183401792942164,0.09338423984477687,0.012545511111858535,0.03019165334161886,0.04672539556097027
08_002750_002770_s5,08,combined_mlp,26.548698664425356,28.196658353200966,0.06022274084505952,0.033907153943840834,0.2429358540160744,0.03791327122267538,0.03924682395644283,0.04189251919300125
08_002775_002795_s5,08,combined_mlp,25.72198115950478,28.701736341447386,0.10961169626010037,0.03450409325838458,0.2945951169232751,0.037611547477073654,0.04953252436841058,0.04722480620155039
08_002800_002820_s5,08,combined_mlp,27.380553900644344,33.22918008147685,0.19359535824268903,0.037584234710322545,0.2932163742690059,0.04132837678555238,0.03800134942649374,0.023438661273792665
08_002825_002845_s5,08,combined_mlp,29.224318619316776,29.63416578491796,0.013926753093803423,0.03594359091951387,0.3443703413103178,0.03858393698572333,0.05339020444182968,0.0333510747185261
08_002850_002870_s5,08,combined_mlp,35.26446316571481,33.214920316011245,0.05987656560257859,0.01534571818463419,0.24239619148373445,0.016118820239539915,0.057777777777777775,0.01737586879343967
08_002875_002895_s5,08,combined_mlp,33.5554431754699,37.4043001643264,0.10858658450920666,0.05266884386975723,0.4579101261926747,0.056171184776863246,0.012702629069609044,0.025578919350545647
08_002900_002920_s5,08,combined_mlp,35.14886216907061,31.81525039987935,0.09964649985795049,0.013428738580621935,0.1519038892282631,0.014517149112138165,0.03780507257935875,0.03720228687036552
08_002925_002945_s5,08,combined_mlp,34.15812962880595,36.090464507567425,0.05502807521656594,0.08058738646973941,0.42361235052650364,0.09051214582618312,0.007994643668449453,0.05944932770735799
08_002950_002970_s5,08,combined_mlp,33.02218956723722,27.507843574925555,0.18270856171664818,0.01590126890318095,0.1663877773735904,0.017277720277712724,0.05697854580477659,0.0563805055815025
08_002975_002995_s5,08,combined_mlp,28.350320851578996,25.62888984722831,0.10091812277122303,0.03063392523725518,0.3575024419565707,0.032418731731247485,0.03662838312772859,0.04113350824152802
08_003000_003020_s5,08,combined_mlp,30.070823815576656,28.472278883139964,0.05462445006258676,0.04033620569587676,0.47879528464634846,0.042188667772950106,0.03784325853154706,0.04313742082104347
08_003025_003045_s5,08,combined_mlp,33.02458307744478,31.453013044714215,0.04875744303490137,0.050878686530860445,0.4738093889801234,0.05392567576277085,0.026613447529499384,0.05814874134961168
08_003050_003070_s5,08,combined_mlp,29.252432547072555,27.74108201691317,0.053048314439860356,0.025666199158485274,0.26598837209302323,0.027622641509433964,0.035332866969802965,0.033300285764273636
08_003075_003095_s5,08,combined_mlp,28.893742511800387,25.40413134120853,0.1287132375641682,0.019467105059089922,0.2938477385522989,0.020422507712132453,0.022527171885492577,0.04183022877859732
08_003100_003120_s5,08,combined_mlp,26.059755488745513,22.65217540167364,0.1401362974847853,0.05050162866449511,0.5235361653272101,0.052934548806719245,0.04192906214218799,0.02722228308854331
08_003125_003145_s5,08,combined_mlp,27.352432530476563,23.73674606131916,0.14178115156738746,0.02432228808620126,0.3193951838715699,0.025651789328495826,0.023962433043008765,0.0469208211143695
08_003150_003170_s5,08,combined_mlp,28.60776620149873,25.61625627803898,0.11045106565861662,0.025633961997598362,0.34087920345669737,0.026970784746531105,0.029045496605943306,0.038372265297051705
08_003175_003195_s5,08,combined_mlp,31.186000781554263,27.056965037264295,0.1420248415610934,0.020131362477551585,0.2834659593280283,0.02121071782997023,0.04574885361993356,0.04785801331125207
08_003200_003220_s5,08,combined_mlp,31.61605363710192,26.63811214226013,0.17132204045133292,0.02585674383627867,0.4155157531290462,0.026832684174220835,0.04652667767703664,0.05634610583702744
08_003225_003245_s5,08,combined_mlp,28.57846617874611,24.28922380093605,0.1626207164131972,0.027495024982462167,0.4597247157390784,0.028413125813705763,0.02755747702350617,0.042502302535287695
08_003250_003270_s5,08,combined_mlp,27.200115666520738,26.746491171752037,0.01681793214965399,0.04377569984049636,0.3751802846930457,0.04721805698050667,0.04439135914646657,0.04221362342118712
08_003275_003295_s5,08,combined_mlp,29.047273334308432,28.851564363077934,0.006760402259796017,0.04935529893133059,0.4881198003327787,0.05204925304283028,0.04418191294586179,0.049511207928247744
08_003300_003320_s5,08,combined_mlp,29.693941953831125,28.261957491580254,0.04942640830901812,0.0334756386799485,0.49291558571143484,0.03466958621076863,0.04481840062741704,0.04258703908042864
08_003325_003345_s5,08,combined_mlp,28.784671782146603,26.16103849683544,0.09557179197845578,0.0370897800292983,0.4619466453441884,0.03876441847272461,0.04390033059589033,0.04228002213613724
08_003350_003370_s5,08,combined_mlp,29.18796330452016,29.50354550642787,0.010754034091101872,0.05181811530582382,0.5159038484885273,0.05446645432931089,0.04158659947065008,0.052817846769666346
08_003375_003395_s5,08,combined_mlp,23.959888296290977,25.003092780283385,0.04261841728291582,0.09453403552386248,0.7780844046577371,0.09715347054720264,0.04351064439297085,0.08651913119825386
08_003400_003420_s5,08,combined_mlp,23.425949397298638,22.345951302852264,0.04719920164741209,0.08430761532162678,0.48753699440973364,0.09250524109014675,0.03007373355787174,0.10168782099142515
08_003425_003445_s5,08,combined_mlp,20.70014361875664,19.18910816154199,0.07579780353674881,0.0361889608536617,0.3273879371039662,0.03909570741277033,0.015770463448135524,0.050232315775761
08_003450_003470_s5,08,combined_mlp,24.822180606624578,21.74460733590487,0.13237184453770912,0.02372446479638654,0.3270695160894129,0.024941930166341976,0.01736498611693912,0.03452597391135509
08_003475_003495_s5,08,combined_mlp,21.80658462667004,23.75883382628973,0.08574244062184233,0.040731528683204864,0.45109219402505624,0.04285561693166906,0.014894110484584052,0.02888546197826498
08_003500_003520_s5,08,combined_mlp,21.501821354781026,23.67943773031545,0.09646941951565058,0.015353113709492525,0.19089747370490515,0.01642172199766612,0.04184721650649172,0.030891445690973993
08_003525_003545_s5,08,combined_mlp,23.775528229018697,22.960542848828194,0.034879611605772354,0.031402575157561875,0.45970852978997,0.03260596940055179,0.031658881091013745,0.024661325564457392
08_003550_003570_s5,08,combined_mlp,25.454922711685565,26.655801251114497,0.04609765881373251,0.03924513566080668,0.28610533231139823,0.043505406957868184,0.03968211678554301,0.04422731561805619
08_003575_003595_s5,08,combined_mlp,23.26030604026581,23.36687991814122,0.0045713272750464995,0.04192203143730267,0.3872426699937617,0.0449005424954792,0.032133298799965467,0.043121375555818554
08_003600_003620_s5,08,combined_mlp,24.299903142316534,21.83916911864838,0.10676725829057832,0.023750756317048108,0.32569471881996576,0.02497904103916043,0.01097332844772723,0.04228222596448255
08_003625_003645_s5,08,combined_mlp,26.750499456933852,23.9740072765937,0.10958293114987638,0.025099657958905137,0.34401733774381205,0.02636133205139411,0.02252942057692628,0.038124932980294145
08_003650_003670_s5,08,combined_mlp,22.58258774013542,23.743127912770433,0.05011398221958441,0.042945300757144325,0.3474320241691843,0.04671331227849258,0.032698385253066675,0.05783782244206249
08_003675_003695_s5,08,combined_mlp,20.71182382986977,23.472890866662073,0.12514143841275605,0.013318319169792366,0.15608088863571631,0.014351811436054124,0.030616637965293417,0.03917437534977121
08_003700_003720_s5,08,combined_mlp,23.98744972704128,23.929141155506077,0.002433754123244647,0.044907565577193186,0.2683300255174369,0.05117390693097146,0.06695693571102691,0.04384060375641159
08_003725_003745_s5,08,combined_mlp,20.67454032951478,22.904765325133972,0.10244197420517631,0.052056888597712445,0.19892557241954834,0.06586423057661422,0.0221039349065224,0.1126969225804559
08_003750_003770_s5,08,combined_mlp,20.405160609035086,17.813821867357003,0.13581317451685493,0.027777227035707914,0.2793340644003589,0.02992151209354477,0.017165424623505666,0.057770528974769524
08_003775_003795_s5,08,combined_mlp,25.22730575332817,25.878227864494388,0.025475022663158597,0.029861729382052074,0.2223800825383939,0.03334347737877866,0.019884672619047618,0.030475509605514005
08_003800_003820_s5,08,combined_mlp,23.266756570970088,30.494603429986125,0.27052414606189057,0.024049254481487686,0.20368925150762682,0.026544990569177855,0.03589259092327428,0.01599414593351453
08_003825_003845_s5,08,combined_mlp,26.363444650968628,30.905020207517467,0.15894025867428851,0.03338533541341654,0.27222999618369165,0.03665701707805889,0.04146863491863649,0.02919980909958638
