clip_id,group,s_moge,log_s_moge,ok,n_valid_total,mad_log_clip,per_frame_log_scale_std,per_frame_scale_ratio_max_min,fov_x_deg_median,fov_x_deg_std
scene-0013_CAM_FRONT_2c1f8867_d82980cf,scene-0013,22.992683319039454,3.13517604875584,1,386636,0.04135418182167383,0.04308781427304671,1.1442488375005186,72.4783706665039,0.5307133736083075
scene-0013_CAM_FRONT_1f0a495a_51f7ea7d,scene-0013,21.33384288082147,3.0602946794448256,1,369603,0.03215004127561105,0.02525487099736807,1.07916310956546,69.6431884765625,1.2770351577911456
scene-0014_CAM_FRONT_43cfc03b_3fa89fab,scene-0014,10.113368622575216,2.313858174624094,1,327298,0.02203516088959745,0.007659448138231948,1.0217433961981148,64.60010528564453,0.36304948584284974
scene-0014_CAM_FRONT_96237b21_2da9ed79,scene-0014,11.456487157165423,2.438556133508071,1,301530,0.04600467891134019,0.027557449091454637,1.0773401937938938,65.08440399169922,0.7437363727945524
scene-0014_CAM_FRONT_d703cae6_6a53a53e,scene-0014,16.167876742322598,2.7830263565147764,1,307280,0.043238294676132494,0.04058853630741885,1.1112957116594004,66.92327880859375,1.7330892276021734
scene-0014_CAM_FRONT_65e61ba2_907c55da,scene-0014,19.629240724822544,2.977020328213894,1,368256,0.034883559099064376,0.029466807097370946,1.0949777289713198,70.44235229492188,1.2472545091882332
scene-0014_CAM_FRONT_23e22334_ce60545b,scene-0014,24.92031767384106,3.2156834415844315,1,403868,0.05204465856762264,0.06105800807525385,1.2058121921556821,67.99683380126953,1.4627334954390498
scene-0014_CAM_FRONT_e8953eb6_303119a4,scene-0014,22.14272877438747,3.097509170561402,1,609742,0.06846630286570154,0.03838462815988196,1.1054860762515837,70.58104705810547,2.5763450525777594
scene-0014_CAM_FRONT_2c0c09db_1c6d9929,scene-0014,19.902168870758718,2.9908287142719714,1,621946,0.06678288653384223,0.035258641448436566,1.1066848272346068,72.53982543945312,0.729599572749213
scene-0014_CAM_FRONT_5a42a9de_d0501e05,scene-0014,19.649657090360076,2.9780598872907413,1,509311,0.08592771396484578,0.061493963562214086,1.185668600002211,69.74666595458984,1.251688620392557
scene-0015_CAM_FRONT_234b0f37_f405bf53,scene-0015,21.816423055090826,3.0826630373194583,1,440140,0.04190437074779618,0.01376221076567152,1.038665870393315,71.00514221191406,0.6900066917791301
scene-0015_CAM_FRONT_061805d6_dca60e24,scene-0015,23.160337707940997,3.1424412341157995,1,513779,0.06681292125813787,0.033415772684857924,1.101022593210779,72.34004211425781,1.0054430258646765
scene-0015_CAM_FRONT_e18b1aef_c99f5e4f,scene-0015,21.3082623199487,3.059094899845724,1,507027,0.05638969320680909,0.01852347080339696,1.051286077973601,69.76220703125,1.1118308996220045
scene-0015_CAM_FRONT_54f30ff0_07ccc904,scene-0015,16.927096648007755,2.828915689885689,1,500562,0.036708960335847696,0.013655108200078486,1.0368637136832848,70.1333999633789,1.2346847693157816
scene-0015_CAM_FRONT_985f2f38_2c63d07c,scene-0015,17.36338840060764,2.8543638745530133,1,520376,0.06353562566617188,0.012342959445635739,1.0395617942756747,70.85881805419922,0.7350717322035787
scene-0015_CAM_FRONT_d6b547f2_c9b7e76f,scene-0015,17.783524441281443,2.878272435485721,1,476329,0.05590743953648536,0.03143203288938608,1.0898969027599468,69.83778381347656,1.1121550518752776
scene-0015_CAM_FRONT_9a59cb6d_948b555d,scene-0015,19.031667031636438,2.9461042776624753,1,499208,0.04318988454953954,0.019755724734667437,1.0609181619058035,65.14069366455078,0.5063977691164016
scene-0015_CAM_FRONT_42605be9_8a96bc21,scene-0015,16.518510247795792,2.804481585321633,1,403163,0.054977658150832553,0.01815693704080892,1.0524258733962104,67.85249328613281,0.6153018297311417
scene-0016_CAM_FRONT_fbd3aa20_581b3ac0,scene-0016,17.97361045822433,2.8889045964868267,1,495355,0.053980561298030416,0.06176638227809546,1.1769548590012338,74.80342864990234,2.20156254749018
scene-0016_CAM_FRONT_9234bbf8_30b94629,scene-0016,15.851166381384159,2.7632430863466335,1,574848,0.04286363759277778,0.02224983357126947,1.0599936612424903,72.17941284179688,1.7585867832372382
scene-0016_CAM_FRONT_7ac3bb7f_1fe2834e,scene-0016,19.433595328920774,2.967003286360106,1,547172,0.044810088719810626,0.03718883184072477,1.0920461101337873,69.03658294677734,1.3702899139369404
scene-0016_CAM_FRONT_4d53a5c4_48de6a86,scene-0016,25.240229362703165,3.2284391249020548,1,477294,0.0218295369527981,0.009871552977694447,1.0256803118234135,69.37591552734375,0.47248441651921513
scene-0016_CAM_FRONT_381fe530_49ae81f8,scene-0016,24.464578379755437,3.197226290983571,1,547822,0.03641861524745926,0.025025850864085496,1.0750156190804534,69.33296966552734,0.940292748342712
scene-0016_CAM_FRONT_52c853ea_856952a1,scene-0016,21.58574887510974,3.0720333226427994,1,575927,0.0671729508409018,0.017116088092794603,1.0469538587442817,70.9754867553711,0.41664692318353175
scene-0016_CAM_FRONT_921505c4_a78c3609,scene-0016,18.088367462158196,2.895269050014684,1,553713,0.029601250283187053,0.010942911440322193,1.0293919301337637,70.36190795898438,0.7976218772368778
scene-0016_CAM_FRONT_ebbbaf52_9cdae13a,scene-0016,19.660553989031456,2.9786142928078463,1,553515,0.02530967386034577,0.007388652891252996,1.0228694759852204,67.8310317993164,0.521527124569844
scene-0017_CAM_FRONT_134c7f63_4b4c3bc5,scene-0017,29.63674603917166,3.389015011647326,1,573271,0.06873151502326014,0.04743439622234975,1.1396422530665093,65.32228088378906,1.8967893439563246
scene-0017_CAM_FRONT_0966ed2d_3adeaa8b,scene-0017,21.640899515226444,3.0745850203614498,1,573909,0.030720407587007337,0.01150561815331257,1.0290890239849828,65.56748962402344,0.8264954205037787
scene-0017_CAM_FRONT_6413a3e2_ef661945,scene-0017,24.005116695115543,3.1782670032548013,1,458230,0.03508614070021854,0.0411033428719503,1.1201234465636811,68.58419799804688,0.8422841496447754
scene-0017_CAM_FRONT_f274b48b_b4bff2b0,scene-0017,23.23835864656177,3.1458043032658853,1,498424,0.03309713613822485,0.028427988797177877,1.09067317034069,65.12016296386719,0.9001997971143685
scene-0017_CAM_FRONT_3425c661_2a271f85,scene-0017,19.43036016069734,2.96683679953754,1,459524,0.024365141274650837,0.016710158236853286,1.0485476875064081,64.8799057006836,1.0056342809206549
scene-0017_CAM_FRONT_9a476217_ce130b56,scene-0017,17.373683076746328,2.8549565944342383,1,385088,0.03920768849122025,0.033740360112750785,1.108356510832877,66.02853393554688,1.0754810862043769
scene-0017_CAM_FRONT_789b705c_65afa213,scene-0017,15.678467653508775,2.7522882839674603,1,374166,0.03804557306448908,0.032250771197738004,1.0813911574782038,64.45465087890625,1.007733022306659
scene-0017_CAM_FRONT_fe04ede8_d995c004,scene-0017,13.195746173469386,2.579894518069894,1,353772,0.041056580261268794,0.017967688792889586,1.0426533187435338,62.98245620727539,0.8345642737506701
scene-0018_CAM_FRONT_f0e47975_248f5231,scene-0018,14.477827785326086,2.6726183608786744,1,464567,0.03739757500765872,0.017164737687852396,1.050182159849717,65.76545715332031,0.2647704477780574
scene-0018_CAM_FRONT_06cc9133_1cc4743f,scene-0018,15.133849120682392,2.71693389866286,1,397547,0.0327531942436905,0.027344736566152106,1.0712626550300104,64.89076232910156,0.9639143972613701
scene-0018_CAM_FRONT_72f030bd_b66b4277,scene-0018,15.734836779739776,2.7558771573923297,1,440063,0.028111999049291736,0.014575503894089676,1.0424876542695414,66.94500732421875,0.6033937682387376
scene-0018_CAM_FRONT_6611e3ee_81f15cce,scene-0018,15.450089314386638,2.7376147841934944,1,537146,0.0398104522862206,0.046049795428390265,1.1331701982668811,66.3072509765625,0.6849200379715065
scene-0018_CAM_FRONT_dbffcc96_b1736070,scene-0018,16.089965932612692,2.778195843700167,1,518321,0.03969097737025029,0.03250684263911656,1.0910055619649275,64.9881362915039,0.5068577725102443
scene-0018_CAM_FRONT_3c23cd7c_bb99cbc0,scene-0018,13.04578145681668,2.568464821494874,1,648303,0.061882390347062444,0.05174961835132631,1.1370849254761535,66.62982940673828,3.223773775836915
scene-0018_CAM_FRONT_cf5c4b43_f540699e,scene-0018,13.323185594255389,2.5895057952462355,1,628387,0.044226870409841634,0.02775947357822212,1.088714351289742,61.46437072753906,1.449408879237972
scene-0018_CAM_FRONT_ba22ee94_59e1ec03,scene-0018,15.088139739260404,2.7139089874640936,1,606773,0.06993855546159855,0.07981423845746595,1.2572981915270498,62.411190032958984,0.8399428363756439
scene-0035_CAM_FRONT_d62b0f9d_020154f4,scene-0035,32.72446259106594,3.4881228896921663,1,506956,0.05903094826357691,0.026775643057296156,1.0784308783392864,69.40299987792969,0.46691318884897626
scene-0035_CAM_FRONT_a3d2c3ca_40ead2f4,scene-0035,33.07718943565039,3.498843903899358,1,517542,0.05805532525116064,0.037364775832187294,1.1154674720235047,68.9132308959961,1.4134332092183208
scene-0035_CAM_FRONT_cc71e504_57267f4d,scene-0035,34.749034079002506,3.5481517753367795,1,550416,0.057835440588120735,0.038629474186008414,1.1048862845694167,67.12120056152344,1.2124671331847277
scene-0035_CAM_FRONT_af571c22_5dda1ef8,scene-0035,32.99382464171973,3.496320411885991,1,582616,0.06270093584588587,0.014058159372113252,1.0404219955680274,64.34117126464844,0.43313250918253554
scene-0035_CAM_FRONT_7b86bda4_50a05815,scene-0035,36.079642879908214,3.585728797138459,1,504742,0.06644654037297126,0.042827841851082835,1.1268769006590882,62.627803802490234,1.0661393169228568
scene-0035_CAM_FRONT_25a5a54c_c0e4b101,scene-0035,31.85761177813789,3.4612763417895924,1,504973,0.0388095246979443,0.01477206418629751,1.0463450504756446,65.73416137695312,0.7941876339004746
scene-0035_CAM_FRONT_08078980_82e2c7a4,scene-0035,34.63362938360585,3.544825157531601,1,488833,0.04676414674728102,0.033368116063699535,1.10495755158473,67.36084747314453,0.5502719454866274
scene-0035_CAM_FRONT_ba5d4c21_2f598ed4,scene-0035,30.430026146673395,3.415429823148517,1,519209,0.045237445381480335,0.0316068358499084,1.1033874013285836,68.37522888183594,0.6523171536975809
scene-0036_CAM_FRONT_e1b5c775_856ccc62,scene-0036,24.788981681034485,3.2103992673911392,1,543160,0.06161380651946735,0.04253853139789059,1.115461209413349,64.73772430419922,0.9460964639516094
scene-0036_CAM_FRONT_e63b5804_7bd9965f,scene-0036,23.890202321911634,3.1734684301972793,1,607853,0.03911631062341936,0.015231949877880908,1.0435733358662422,66.58642578125,0.9172149940326708
scene-0036_CAM_FRONT_978a0782_96d66c41,scene-0036,23.785363383770754,3.1690704076221015,1,618540,0.0469370177291033,0.018288224069897344,1.0556471716286815,65.3399658203125,1.0343203221314925
scene-0036_CAM_FRONT_6f8d7a92_ca08ecf4,scene-0036,24.765476594301226,3.20945061052699,1,590352,0.04259960762818493,0.025584423852074326,1.0756450926713739,66.11030578613281,1.8132641657478399
scene-0036_CAM_FRONT_f8d77275_07a6e4ff,scene-0036,23.828784894743727,3.1708942992417133,1,597527,0.05043812929432212,0.041414218656133685,1.1303805783958405,68.12300872802734,1.6760818045930184
scene-0036_CAM_FRONT_139bce92_50082a94,scene-0036,24.909184966216223,3.2152366095985503,1,494961,0.029452128475603967,0.012316489379249654,1.0307689300671588,66.68863677978516,0.8464827373147287
scene-0036_CAM_FRONT_53b7ed3f_989191ea,scene-0036,24.58275552925381,3.2020452023808383,1,467561,0.03322286390615359,0.02140478078526657,1.0606440928121463,69.73589324951172,0.9682722337746252
scene-0036_CAM_FRONT_fdd2da37_95b0c6a3,scene-0036,28.243636188271616,3.3408681645440756,1,391724,0.03791486051437021,0.03854921778639773,1.1092531028608106,71.28952026367188,1.1770677218926777
scene-0038_CAM_FRONT_0f39f34f_e15862d8,scene-0038,21.499497947723608,3.0680295835923026,1,431415,0.06769211962960542,0.055810851412304054,1.1588215300252689,71.46744537353516,2.253851793301123
scene-0038_CAM_FRONT_86958f43_aa7d1414,scene-0038,22.82461788998637,3.127839685485979,1,422150,0.041379935408332624,0.03583828719862897,1.0972443101619855,68.6115951538086,1.4468802000034982
scene-0038_CAM_FRONT_70b93dd3_d65e5cdd,scene-0038,22.81042746113989,3.1272177761969813,1,405023,0.033921327816242464,0.027512205070029057,1.0782078938840833,70.80072021484375,1.224655206096844
scene-0038_CAM_FRONT_abe76951_b3537c46,scene-0038,31.521105834849863,3.450657347967216,1,388694,0.0612751220893446,0.06160197891504049,1.1723972184825564,69.8157730102539,2.2472775097441464
scene-0038_CAM_FRONT_398ab542_ead06ddf,scene-0038,38.678472317981246,3.6552831744065064,1,393484,0.052239843951556564,0.05512993570625965,1.1493246142372493,69.48070526123047,0.8695843545076086
scene-0038_CAM_FRONT_378dd188_740e48ba,scene-0038,28.812511516067215,3.3608097204467557,1,459686,0.04333316939559784,0.042645190445914534,1.1316763401993863,68.88938903808594,0.6041982119075401
scene-0038_CAM_FRONT_6060fa4c_50d37bba,scene-0038,23.92098918760959,3.1747562822244344,1,406883,0.035756237313998795,0.03864555738290293,1.1267128777663327,67.1211166381836,1.615817545293098
scene-0038_CAM_FRONT_124b2bf9_57a80885,scene-0038,30.44150778043776,3.4158070646326655,1,390434,0.03471651288445754,0.019666304169899295,1.047850842823168,63.459712982177734,1.341855211108601
scene-0039_CAM_FRONT_15c59626_7c8ce823,scene-0039,31.918134200671485,3.4631743185132864,1,483643,0.04764630246110979,0.02340068592104689,1.0724564809908856,67.56049346923828,0.5917193857101879
scene-0039_CAM_FRONT_d7f3a1ff_17dd14b1,scene-0039,34.39894413227709,3.538025870079133,1,591849,0.05105644989088587,0.015391515348937203,1.0349635404310116,67.30146026611328,1.337760274125077
scene-0039_CAM_FRONT_9397c89e_3357eff7,scene-0039,29.601004073230555,3.3878082821476214,1,523799,0.04051685609098188,0.0204719514048418,1.0583756638517485,70.84469604492188,0.9865421572426055
scene-0039_CAM_FRONT_23cd0004_b024c299,scene-0039,29.012562526893287,3.3677289267690487,1,502215,0.05899656041935364,0.0359204236026299,1.1073537564542923,70.21731567382812,1.2974168095818135
scene-0039_CAM_FRONT_edc5f9bd_3c693de8,scene-0039,30.843222755730043,3.4289170424485027,1,597473,0.060700559575175284,0.025486282246420307,1.075318480305877,70.49871063232422,1.8591072716121433
scene-0039_CAM_FRONT_02b68afc_4b247d4d,scene-0039,26.273692070963076,3.26856813706401,1,554003,0.060080541339296634,0.035470649330730235,1.0907460301967433,70.83155822753906,1.38857007597159
scene-0039_CAM_FRONT_793bebc8_af15c54e,scene-0039,28.288359295765723,3.3424503877237557,1,493451,0.0358715151586555,0.02059707431802675,1.0579761106418153,69.74806213378906,0.6732432857566167
scene-0039_CAM_FRONT_0f96fbf0_c1b68aa9,scene-0039,24.91804747802316,3.215592339245398,1,486514,0.035017890312432076,0.021309345742139357,1.0663298688792755,70.43233489990234,0.6196474230632103
scene-0092_CAM_FRONT_8e46878c_774f588f,scene-0092,31.881303114242687,3.462019728690227,1,679389,0.0525814353191385,0.06753749333131791,1.1843029775087999,74.15869140625,2.1678431506621973
scene-0092_CAM_FRONT_8d966583_1259283e,scene-0092,32.89762656140043,3.4934005141781714,1,701693,0.04335619431118953,0.04646751037321147,1.145167242690561,71.57451629638672,1.5763062482421837
scene-0092_CAM_FRONT_38bde806_9c2cb01f,scene-0092,35.28672989424495,3.5635069695864523,1,663133,0.03812919587489416,0.024014608762070677,1.0688118994363496,70.83680725097656,0.9003281306116022
scene-0092_CAM_FRONT_1ecb668f_75023dda,scene-0092,30.35683248674912,3.413021615290982,1,661666,0.04664419644558859,0.055150476114680734,1.1380997902771022,72.42497253417969,2.6519734379015643
scene-0092_CAM_FRONT_38c0c7b3_c3ab884d,scene-0092,30.782329117892978,3.42694079539499,1,669511,0.03099030194317809,0.03244921601337658,1.094891233893102,77.4253921508789,0.8382806369107325
scene-0092_CAM_FRONT_e568b88d_c10dfcf7,scene-0092,33.01474840059056,3.4969543828569503,1,684808,0.030585724544730075,0.02311395787287917,1.0622325575050595,72.96047973632812,1.5346107698259164
scene-0092_CAM_FRONT_e6c7e16f_248b69fa,scene-0092,33.89124076354679,3.523156596443222,1,678337,0.026573889977330456,0.014047385992707995,1.0424137199371661,74.54386901855469,0.9118729298942249
scene-0092_CAM_FRONT_4996d203_f6dc7d8e,scene-0092,33.283189379398586,3.5050524460786603,1,641322,0.03531797935818348,0.03801977965839069,1.1119438084979412,77.58611297607422,1.947172649605731
scene-0093_CAM_FRONT_6e0955c2_88c4bf6c,scene-0093,20.84299991548343,3.0370181564046197,1,351742,0.04485284342965845,0.035913559607216816,1.093796486585191,69.38453674316406,1.3267100517099057
scene-0093_CAM_FRONT_6dab8a84_5c279586,scene-0093,23.893619066272045,3.173611438615902,1,348838,0.029701672358129372,0.029885460639430646,1.086029908884736,68.73405456542969,1.0878973927385804
scene-0093_CAM_FRONT_561cf9ac_85249094,scene-0093,30.052546296296295,3.4029473927090628,1,290238,0.023093783499185783,0.020632903026838203,1.0591663188040934,71.1473617553711,1.6996921809103065
scene-0093_CAM_FRONT_938d0ee9_636c9024,scene-0093,47.096485607255524,3.8521983826812853,1,326244,0.02640545809874828,0.03244676334822698,1.0984196269435718,72.46070861816406,0.6294989307224664
scene-0093_CAM_FRONT_f9438d42_4a4ea75e,scene-0093,53.735845398138565,3.984080290897349,1,334421,0.03255398830925138,0.030028684394939335,1.0862706599806804,72.90586853027344,0.5972603329105332
scene-0093_CAM_FRONT_08303db5_267340cf,scene-0093,49.78490579302589,3.907711841561987,1,349503,0.03046581464866982,0.03563242051326097,1.1121783843432664,72.99187469482422,1.111522916110578
scene-0093_CAM_FRONT_9c345815_f7a001c4,scene-0093,43.13791420603675,3.7644022903725,1,462658,0.04761491755030933,0.05061511492335726,1.1634932580162551,70.91845703125,1.0754044336664081
scene-0094_CAM_FRONT_19ffc60b_16c4a3ea,scene-0094,31.401104582457982,3.44684307008077,1,541146,0.03125407752459486,0.01948176421724194,1.0571367169683936,74.38421630859375,0.9668771065501083
scene-0094_CAM_FRONT_442d1845_ac83bf9a,scene-0094,32.225366944923614,3.4727539357246906,1,559028,0.03091247662002128,0.022853839036437357,1.06523165099106,73.00569152832031,1.098328381314758
scene-0094_CAM_FRONT_6a85b137_a2751129,scene-0094,32.033811343782126,3.4667919494792816,1,457686,0.027920700348424976,0.02700122295711289,1.075473976191697,72.1418685913086,0.7032853947092566
scene-0094_CAM_FRONT_7dfa2547_9e527ac1,scene-0094,33.4428248040902,3.509837258455315,1,484251,0.021992785204625775,0.014142020610906785,1.0417920842850765,71.0694580078125,0.682551535855393
scene-0094_CAM_FRONT_15222be3_7604c6ea,scene-0094,31.29725150602409,3.4435302823813343,1,447456,0.022160822228623367,0.012595322276762676,1.0304960005402661,70.13919067382812,0.5736220142934696
scene-0094_CAM_FRONT_d00b9230_8b17a8d9,scene-0094,32.56258461191335,3.483163917956685,1,387685,0.024300372539158843,0.025642164569198912,1.0814929843502656,69.1668472290039,0.9543621710841973
scene-0094_CAM_FRONT_723ad933_3164b1a6,scene-0094,30.2023325556184,3.4079191583392117,1,309115,0.023777297139807807,0.020264698228048075,1.0551701625847594,70.84162902832031,0.9659366182420164
scene-0094_CAM_FRONT_68c0cfc0_8887f956,scene-0094,24.493538283300527,3.1984093392254835,1,282114,0.01971242989528399,0.020879727711728115,1.0479759718925503,71.6680679321289,1.0735917921728364
scene-0095_CAM_FRONT_78be3bd5_d773c946,scene-0095,21.51829326258296,3.0689034227889023,1,318623,0.017152254190409444,0.013293638190253271,1.036888293533775,68.32234191894531,0.39943668741511335
scene-0095_CAM_FRONT_71b80d68_da3ef456,scene-0095,24.20972064393939,3.186754232012654,1,306935,0.014077565940068482,0.010818326652018437,1.0263728702761823,67.55445861816406,0.32404551900022555
scene-0095_CAM_FRONT_98592cf2_e6bf9e3d,scene-0095,22.12029273014834,3.096495410298411,1,306944,0.012676392217302768,0.011010722414747497,1.0346644812363313,68.1025161743164,0.4021176453606204
scene-0095_CAM_FRONT_18b3ef8c_2d800e7c,scene-0095,24.419476098062635,3.1953810146466335,1,303123,0.010612059897102455,0.0033470425140048757,1.0085854935885685,68.11933135986328,0.3682800805944627
scene-0095_CAM_FRONT_99ccc70f_cac56fc7,scene-0095,22.57063432173295,3.1166496950748774,1,304773,0.013947506086235073,0.007889602694667694,1.0225104702440635,68.32826232910156,0.46738664593222456
scene-0095_CAM_FRONT_1f40bab1_b90fba92,scene-0095,22.619772806406683,3.1188244267121,1,306053,0.012278340527294151,0.01033136086637431,1.0313398405887055,68.05474090576172,0.394040503358278
scene-0095_CAM_FRONT_a9549839_70271815,scene-0095,24.785544513935523,3.21026060072629,1,306300,0.011016475444743712,0.007712738906824848,1.0199419180853393,68.27648162841797,0.5226520725396556
scene-0096_CAM_FRONT_f9475d1f_73a3e6b8,scene-0096,33.03672483766234,3.4976198165499564,1,322179,0.026195437801597166,0.024219257517675685,1.067784704911779,69.52874755859375,1.202172270090428
scene-0096_CAM_FRONT_67cc592a_fd27366f,scene-0096,28.56979783318154,3.3523501400251896,1,332424,0.050398554726654776,0.058434230487104444,1.1637730172601484,68.20013427734375,1.670119278904459
scene-0096_CAM_FRONT_3ba93f95_112aa7a7,scene-0096,32.4321806173852,3.4791511588044353,1,299352,0.030244565004587276,0.026381204772916063,1.0740291957759016,69.26155090332031,0.7902261802999883
scene-0096_CAM_FRONT_5edf36a0_7c7ce7a9,scene-0096,27.47001759105961,3.3130951404804616,1,320680,0.03372897112128115,0.035478051014709154,1.1177532044595828,70.97825622558594,0.2720372274201942
scene-0096_CAM_FRONT_9a2209d8_296e524f,scene-0096,26.06876771793055,3.2607379586245724,1,319570,0.026945262049938856,0.02107132766671855,1.0622248567194266,71.1667251586914,0.9549983836670445
scene-0096_CAM_FRONT_e8038e0f_d6e16562,scene-0096,23.611828659695814,3.1617478008594757,1,332611,0.03428466044139267,0.017897242400693694,1.050749884564529,70.45146942138672,0.8986391542667339
scene-0096_CAM_FRONT_3c1ab7d8_3fd8074c,scene-0096,24.201109123995987,3.1863984636824885,1,317881,0.030443147727585718,0.018852637890979247,1.0539243183412246,72.25492095947266,1.3282347870602245
scene-0097_CAM_FRONT_1c81b06c_1dd5d04e,scene-0097,8.116483445791397,2.093896987191915,1,226571,0.022857031356303015,0.005758571915481496,1.0152016552632148,72.7125015258789,0.29719023646954784
scene-0097_CAM_FRONT_9577cf1a_6bf8421a,scene-0097,8.074260287814672,2.0886812596885163,1,217092,0.02388195803648352,0.0035476772949221635,1.009330860389933,72.5008544921875,0.09985929637954935
scene-0097_CAM_FRONT_5c6f3a7e_98a8d1c3,scene-0097,8.761761656963973,2.170396987123072,1,205638,0.036833608158302056,0.021376304399680586,1.057137812123813,72.20716094970703,0.9714662550813168
scene-0097_CAM_FRONT_8ef17257_50584518,scene-0097,16.272423135080643,2.7894718428447467,1,250002,0.02565308011926981,0.030249758288508958,1.0899552708627216,71.27742767333984,0.7090197893235576
scene-0097_CAM_FRONT_92c817e6_fb879538,scene-0097,23.38309104035938,3.1520131560458946,1,284242,0.0273617762350562,0.020485154799208,1.063655484003222,71.10169219970703,0.7876362632475872
scene-0097_CAM_FRONT_f5193e87_185dd9f6,scene-0097,33.99491633421986,3.5262109938552255,1,281668,0.03509808537197112,0.0338008829217575,1.0900195851747423,71.36808776855469,0.5278770593515764
