clip_id,group,s_moge,log_s_moge,ok,n_valid_total,mad_log_clip,per_frame_log_scale_std,per_frame_scale_ratio_max_min,fov_x_deg_median,fov_x_deg_std
08_000300_000320_s5,08,27.62511212198872,3.318725218544204,1,311279,0.03532046397776423,0.0196351941890564,1.0594724427993876,92.37397766113281,1.407399118689065
08_000325_000345_s5,08,26.602232760608867,3.28099515063378,1,322081,0.04327388295859347,0.020049124700849817,1.0553462443037556,91.7975082397461,0.7175175132932582
08_000350_000370_s5,08,25.263555220776457,3.2293628521008886,1,304997,0.08175678323128466,0.08527849084326894,1.255547738643223,94.88619232177734,1.8359580654301224
08_000375_000395_s5,08,25.609745397612652,3.242972958639668,1,275725,0.04771095146198112,0.02553328382249046,1.0686794466956013,90.9046401977539,0.7204017559811609
08_000400_000420_s5,08,24.391389827327327,3.1942301940945867,1,260673,0.048362675899634944,0.017899401486818754,1.0527970512764744,88.75655364990234,1.5990994530196283
08_000425_000445_s5,08,23.94863584060077,3.1759113635959206,1,279330,0.053833426450468735,0.013616010236373282,1.0389982544710668,90.4024429321289,1.0604904155934367
08_000450_000470_s5,08,26.195638189409628,3.2655929155872547,1,296063,0.04640667139961252,0.025400683767975822,1.0780505183550406,88.24818420410156,0.808565610675874
08_000475_000495_s5,08,23.83473031019373,3.1711437737278176,1,324836,0.04878514940067391,0.02090219397422526,1.0635494915362684,85.62158966064453,1.2396714331192829
08_000500_000520_s5,08,20.225200172531096,3.0069293601777085,1,326343,0.035932827026273984,0.008717217907888528,1.0244145905950466,87.94249725341797,1.98601842134531
08_000525_000545_s5,08,20.603208103912838,3.025446796870032,1,339185,0.04400043728944247,0.02775123532775939,1.0764999244489841,86.8966064453125,1.8545491726159258
08_000550_000570_s5,08,22.30536376361986,3.104827177060553,1,343176,0.05436815774864123,0.03342415557381734,1.098544110223971,86.62088775634766,1.5194012148226874
08_000575_000595_s5,08,20.023884553026452,2.9969257886826917,1,338416,0.07000780407451712,0.03754116620546334,1.1135395159845298,85.55463409423828,1.281217213531376
08_000600_000620_s5,08,23.037724406819606,3.1371330638847814,1,331632,0.03606484337697058,0.02012788813308267,1.0565299386518299,85.43840789794922,1.037520880342724
08_000625_000645_s5,08,23.258985691343725,3.1466915387168033,1,338229,0.04976618993553927,0.033776751777482975,1.0997365791062577,83.56393432617188,1.3800947755169661
08_000650_000670_s5,08,23.257208227040817,3.146615115254175,1,341674,0.04125558323083034,0.025134358914597702,1.0689556075149422,79.73702239990234,1.204347688716595
08_000675_000695_s5,08,23.186793945858987,3.1435828901297747,1,354426,0.043930414824053576,0.023268933315630264,1.0697194153415122,83.72883605957031,1.945859609043665
08_000700_000720_s5,08,19.843491768036913,2.9878760827440103,1,317565,0.027454971245749693,0.038366019061163624,1.1242022462139574,86.89656829833984,1.1054916258511636
08_000725_000745_s5,08,23.83369090884975,3.171100164087827,1,328999,0.03645742867273816,0.013843539099526726,1.0406671704592496,88.5311508178711,0.7652460220210241
08_000750_000770_s5,08,25.862334669682024,3.2527876503854776,1,345994,0.025679612860069367,0.016478605161022286,1.045798277415849,85.06398010253906,0.30889750555888185
08_000775_000795_s5,08,21.648689748616242,3.0749449329227083,1,345637,0.06887807552600078,0.03158305707579829,1.0906284052204276,84.78877258300781,1.0345837718028892
08_000800_000820_s5,08,20.384967022904302,3.014797718556114,1,321702,0.0405792761700976,0.033708543138293426,1.0841436942609681,84.78687286376953,1.3346173432252608
08_000825_000845_s5,08,23.989546736316562,3.1776181828138608,1,347074,0.03819616519046232,0.02139313911628572,1.060766887770587,86.07596588134766,0.5967965402412138
08_000850_000870_s5,08,20.94958739177489,3.042118951270853,1,345436,0.04220946618181576,0.022682329192223082,1.0645989929758626,85.26554870605469,0.8717835900460146
08_000875_000895_s5,08,20.859248746592684,3.037797434858557,1,327821,0.041828755088753944,0.022880305327738337,1.0648875744886357,84.92974090576172,0.5613853269692226
08_000900_000920_s5,08,23.927530924479164,3.1750297175112525,1,338237,0.04356383151950727,0.03430494875904516,1.0886500391845422,85.08838653564453,1.0989315513988014
08_000925_000945_s5,08,24.789300598648023,3.210412132605458,1,334812,0.050740858714852566,0.04382933465701824,1.1089781475332288,84.48643493652344,1.948184197051572
08_000950_000970_s5,08,23.57581604251012,3.160221442661065,1,325190,0.05102323293847144,0.030827408633407508,1.0996953683287618,85.17703247070312,0.8804029788396367
08_000975_000995_s5,08,26.6021544667914,3.280992207499894,1,311697,0.051832487892117474,0.04129032450089191,1.1174632560102298,83.77899932861328,1.400127203749561
08_001000_001020_s5,08,24.037454983736062,3.1796132381616546,1,293547,0.03665401368263588,0.025786547006163625,1.082046639368523,84.95626831054688,0.5497387955100471
08_001025_001045_s5,08,25.90843890370579,3.2545687420335057,1,324132,0.05393844131390879,0.022486467865334196,1.0586505508106845,84.80550384521484,2.3449633985670744
08_001050_001070_s5,08,24.771142487197398,3.2096793662647025,1,314581,0.052723593347638875,0.03333350124084701,1.0982976072680821,83.88838195800781,1.4706794598183817
08_001075_001095_s5,08,24.364037692866724,3.193108180045227,1,325156,0.03898038490457467,0.0228217686106436,1.0549391274400097,82.55052185058594,2.3005537060951937
08_001100_001120_s5,08,23.856870315522247,3.1720722393959235,1,324531,0.04325320156897039,0.04013816889323589,1.119955745347911,86.34664916992188,2.2383597480186967
08_001125_001145_s5,08,23.73706041776837,3.1670375574948286,1,327830,0.03449277366237613,0.009572394569021769,1.028247353951034,87.41796112060547,1.3233965721667968
08_001150_001170_s5,08,24.88840307644284,3.214401955078253,1,341355,0.055571341749913294,0.04559139984134363,1.123776115358233,87.23833465576172,1.4732562743974007
08_001175_001195_s5,08,21.731865360855487,3.0787796332373354,1,331938,0.046784347776482216,0.0405130487527656,1.1226690338071457,87.72869110107422,1.0679258821070026
08_001200_001220_s5,08,19.29883249766791,2.960044601732291,1,327434,0.06039096099743646,0.03277308592117493,1.0861240233689882,87.14837646484375,0.953575819320266
08_001225_001245_s5,08,16.917594747340424,2.8283541896606765,1,345345,0.047615108828359176,0.012842714316037387,1.0378499165972024,87.17245483398438,0.7824173972589229
08_001250_001270_s5,08,20.398485266644016,3.0154606464582843,1,309886,0.04131014832089441,0.028079977188983536,1.0865607163013302,85.76639556884766,1.141563838459042
08_001275_001295_s5,08,24.767160018844216,3.209518582864372,1,336617,0.03287439880845611,0.01875866889003997,1.0581104591082757,84.18892669677734,0.7702618292259025
08_001300_001320_s5,08,21.210326202156008,3.05448814809793,1,309384,0.04627358521885583,0.034447946467630684,1.1010827523504811,83.32034301757812,1.1736931977443168
08_001325_001345_s5,08,20.1408438014827,3.002749783209329,1,331850,0.04565282729350306,0.0242636293161373,1.0631865836905336,84.9066390991211,0.48072978660354354
08_001350_001370_s5,08,21.747880037732813,3.079516283254704,1,328437,0.055769057032863056,0.05324836533554494,1.16870950476379,87.9266357421875,1.0914949277388393
08_001375_001395_s5,08,21.904176434361094,3.0866773234059597,1,328801,0.03266082924793956,0.011902064072671541,1.028108929318048,86.98909759521484,1.0052109903669406
08_001400_001420_s5,08,20.256128333124686,3.008457381502749,1,320520,0.037263496771912985,0.04040179576184173,1.1152547234078192,86.47987365722656,2.0305796639503564
08_001425_001445_s5,08,23.238272000789266,3.1458005746921356,1,329816,0.03877943516688798,0.01909244445078856,1.0561818872762085,85.97484588623047,0.9364570813517954
08_001450_001470_s5,08,22.610710282519452,3.1184237003262822,1,335707,0.04769725107673217,0.032072336334059356,1.0928354070342958,87.4726791381836,1.4046632949104263
08_001475_001495_s5,08,17.72630554401993,2.875049725221691,1,345654,0.04794559652393615,0.02054834884003775,1.0597656837818954,88.5608139038086,1.0418561346013047
08_001500_001520_s5,08,17.366723656771345,2.854555941665751,1,308365,0.04556165550757241,0.029729002201312305,1.089656793864133,86.00109100341797,2.047447511612943
08_001525_001545_s5,08,23.305185287610616,3.148675880344938,1,332918,0.039244101991235736,0.01784520935713365,1.045546717699721,88.48675537109375,2.489896105109095
08_001550_001570_s5,08,23.267905527456644,3.1470749658484487,1,326597,0.04355830490938306,0.01859679864005724,1.0467681316268835,88.7847671508789,1.8029011601219782
08_001575_001595_s5,08,22.66970663265306,3.121029523661689,1,262624,0.05131165729429221,0.01659748221575437,1.0512853688625419,90.71074676513672,1.4729202103083554
08_001600_001620_s5,08,22.801708245213717,3.126835456189494,1,233273,0.06361811009721707,0.03876195770728533,1.0980869860053117,94.15166473388672,1.048809016005251
08_001625_001645_s5,08,21.53721914766702,3.069782561614272,1,285482,0.04837382866810125,0.023611234450284093,1.067103248329969,92.81218719482422,2.063494836661566
08_001650_001670_s5,08,20.693741243773346,3.0298312991794534,1,313883,0.044334440099020433,0.024606179290742526,1.0750431527015567,94.79552459716797,0.9253302068891825
08_001675_001695_s5,08,22.444050435719642,3.111025565066723,1,316317,0.03626175455173186,0.021108359883210262,1.0580599221419802,94.07581329345703,0.681045692831341
08_001700_001720_s5,08,24.00974834070796,3.1784599287416615,1,313115,0.060840384794320634,0.04050606364162061,1.1082952845127116,95.21168518066406,1.426246481883546
08_001725_001745_s5,08,28.31744766602503,3.3434781399767846,1,283146,0.07163673306011176,0.059572663440379925,1.1687921887640598,92.25006103515625,2.8248400455172358
08_001750_001770_s5,08,29.66866041315346,3.3900912837436366,1,302558,0.041786078323786446,0.02583708644845779,1.0665662101637932,92.27708435058594,1.1240574103850611
08_001775_001795_s5,08,27.244898015802562,3.30486627480187,1,301384,0.05652324316788726,0.03676351174082192,1.1179910259098422,89.18607330322266,1.611540089772769
08_001800_001820_s5,08,23.675897988505753,3.164457568173553,1,305253,0.07183697542613476,0.0570302931408872,1.1407184522299183,89.8702392578125,1.610362291700814
08_001825_001845_s5,08,20.758647872740962,3.032962924805689,1,315866,0.08399249967164568,0.06874435709344469,1.1949503130187455,88.22740936279297,1.5892142691963747
08_001850_001870_s5,08,23.6623288833014,3.1638842849530926,1,323966,0.06240857477209727,0.03623483156276692,1.1020379512967298,84.83234405517578,1.5391536787480202
08_001875_001895_s5,08,26.519785927456383,3.2778910931680527,1,318286,0.05568634416478102,0.03343911029648416,1.0885274944847434,84.15428161621094,1.2660697003917538
08_001900_001920_s5,08,22.636456898530767,3.119561743673265,1,316782,0.05033101570870446,0.0403723733034377,1.1175692265355595,85.62670135498047,0.8873293689297578
08_001925_001945_s5,08,14.3538211814579,2.6640161911803792,1,322408,0.02778584003895257,0.009747547457527464,1.0275050631800315,84.02682495117188,1.5091449003627562
08_001950_001970_s5,08,13.25652190044098,2.5844896502334507,1,309349,0.06254233032577883,0.010702492650823762,1.0319038902480802,90.5013198852539,1.4589373330702489
08_001975_001995_s5,08,14.04910206231545,2.64255848358193,1,313823,0.08494836502048742,0.021276654043530033,1.0642725747209276,92.28819274902344,1.0744126669876053
08_002000_002020_s5,08,17.771436537788666,2.8775924795175163,1,337290,0.07844588936160313,0.05150956879523687,1.1764287410061036,90.67503356933594,0.6205694976597033
08_002025_002045_s5,08,18.661562196011673,2.926465910886647,1,306610,0.044513083801513975,0.029448928104149705,1.0855801079750287,91.99507904052734,0.5297275252880601
08_002050_002070_s5,08,18.367725741814464,2.9105950887220278,1,307183,0.054330960980150333,0.04016588862311791,1.1187269000146451,87.91546630859375,0.7490150821939695
08_002075_002095_s5,08,17.49547526041667,2.8619422909503425,1,331304,0.07743612604893624,0.054025429936343454,1.1470672320162154,90.5139389038086,1.742190514960695
08_002100_002120_s5,08,16.82316278253944,2.8227566738799164,1,301576,0.07742031138720762,0.07398444026671572,1.2409324242023865,90.11518096923828,2.234512068599411
08_002125_002145_s5,08,14.949053977272728,2.704648018722296,1,344716,0.043193557069881816,0.03662621292514148,1.1073975508753573,90.14939880371094,0.9148209877566296
08_002150_002170_s5,08,14.00376842867943,2.63932646687168,1,331922,0.038446361462177725,0.022999398016378993,1.0712047159473779,83.55010986328125,2.370688266332614
08_002175_002195_s5,08,18.765128386305463,2.932000274359767,1,294619,0.04344347058143461,0.02395872289723967,1.0663134197646877,83.786376953125,1.551751396741802
08_002200_002220_s5,08,21.61242897727273,3.073268564816513,1,338781,0.05458394260069355,0.03130289251784316,1.099655728481862,83.24591827392578,0.9079205626856299
08_002225_002245_s5,08,22.112297810299292,3.096133915760631,1,343211,0.05631357630382405,0.018484499928384263,1.057429267463596,83.27422332763672,1.0276774146815428
08_002250_002270_s5,08,17.2144933670071,2.845751666616332,1,333637,0.05627976499378429,0.02630593531062196,1.0712061614375954,83.22335815429688,0.8584227172463271
08_002275_002295_s5,08,17.50282352411807,2.8623622121502055,1,317338,0.05828757120524153,0.030096107382122504,1.0896440842893438,83.67436981201172,0.9508763156108075
08_002300_002320_s5,08,24.091785599743417,3.181870935911568,1,346541,0.050594545488351184,0.03856263070768528,1.1258641220621868,82.47434997558594,1.1595875278621872
08_002325_002345_s5,08,20.46006180311033,3.0184747811987975,1,347889,0.05204026598507516,0.04266989866849376,1.1305618878057042,83.51235961914062,1.5736250602033013
08_002350_002370_s5,08,18.325300292968745,2.9082826347035917,1,348227,0.0475142380995468,0.02721617485592599,1.077893023233098,83.94641876220703,1.0785589038802486
08_002375_002395_s5,08,16.681078941993466,2.8142750796104217,1,333446,0.05832604802511998,0.023063146810805648,1.0622381901789826,84.71358489990234,1.3392569045463194
08_002400_002420_s5,08,20.04496734938882,2.9979781172275324,1,297517,0.059643217945755556,0.05454771133932084,1.1682159978391893,86.75674438476562,1.4195600604918304
08_002425_002445_s5,08,20.317079236891384,3.0114618740369763,1,302803,0.06531480937043455,0.029696594073878677,1.0954778762722908,86.05589294433594,1.2367211610205922
08_002450_002470_s5,08,22.270038128321517,3.103242193361278,1,350309,0.05126155679000011,0.034853247168161725,1.0984405792798995,83.24601745605469,2.344446132975521
08_002475_002495_s5,08,19.09155234990158,2.949245951870105,1,316064,0.038652783555443326,0.0214538883720081,1.063247676584194,86.38452911376953,0.999873169063449
08_002500_002520_s5,08,14.94721856174699,2.70452523314589,1,300708,0.06344680518220391,0.048947207336233624,1.1490335024990346,87.66504669189453,3.2138736837317663
08_002525_002545_s5,08,17.407442748091597,2.8568978589072316,1,304926,0.05318514847758382,0.03846746921675673,1.120904269601693,83.4070816040039,1.6654339224147625
08_002550_002570_s5,08,19.676759400406503,2.979438213451911,1,333872,0.05554760005179027,0.04411020673915457,1.115947178566043,85.5551986694336,1.2046694010972645
08_002575_002595_s5,08,22.117557278430745,3.0963717401055533,1,360242,0.08691661745559287,0.0723383032715898,1.1983403802540173,85.90379333496094,2.886578900632568
08_002600_002620_s5,08,20.10754981602405,3.00109535727774,1,375844,0.06297155757932771,0.07526803949591526,1.2302437477983728,83.39839172363281,2.813511825509855
08_002625_002645_s5,08,18.26729079026442,2.9051120720524115,1,321034,0.06538847948817428,0.06766371678174585,1.2119011190186957,86.03238677978516,1.8228029294386978
08_002650_002670_s5,08,22.178633840460524,3.0991293858169477,1,305410,0.03803495305371207,0.010195675577920576,1.0286654671159525,86.91683197021484,0.8529422140795789
08_002675_002695_s5,08,23.38151137408088,3.151945597841717,1,303025,0.044666041877504004,0.018699262065489653,1.0546333232742227,85.7038803100586,0.4596479079391461
08_002700_002720_s5,08,26.21793012108981,3.266443532469213,1,302261,0.053188204565878916,0.03640900185503126,1.0999631560598995,86.33116912841797,1.3708959901000206
08_002725_002745_s5,08,27.08277889047411,3.298898060595848,1,302716,0.06417388271163804,0.051990325840621535,1.156904204977254,86.33989715576172,1.2237253413775244
08_002750_002770_s5,08,24.321108947226225,3.191344654217375,1,352880,0.052288503227006844,0.02271358563462981,1.060765601761196,86.90540313720703,1.5014952270457511
08_002775_002795_s5,08,23.750216448011745,3.167591644039616,1,318305,0.0709204053549719,0.059051439082900135,1.1693794012083225,87.3011703491211,1.776210221313588
08_002800_002820_s5,08,27.04352573874296,3.2974476324211706,1,301214,0.04604547539822601,0.0247699432345719,1.0645738726747789,86.6295394897461,1.6071205404307498
08_002825_002845_s5,08,25.543715699017913,3.240391325496876,1,328111,0.06586895772180013,0.05630462609626297,1.1592965348684103,84.83378601074219,2.0780139951316636
08_002850_002870_s5,08,27.000234107448637,3.295845536612985,1,276758,0.0437092252147655,0.03283430921299407,1.0993304914549975,87.09474182128906,1.009638904518854
08_002875_002895_s5,08,30.824391795602605,3.4283063179750575,1,237025,0.048472449514465055,0.04160842119945401,1.122097716976996,85.29553985595703,2.1782765491309397
08_002900_002920_s5,08,28.20897329029512,3.3396401291121323,1,282873,0.040842126805176626,0.030407012608803526,1.0890590584458117,84.6544189453125,1.1724381207430878
08_002925_002945_s5,08,27.619097435503694,3.318507469514687,1,290821,0.04514906898094351,0.03285019245811501,1.1045815796378025,86.95173645019531,1.6902949044248243
08_002950_002970_s5,08,23.02984035326087,3.136790781687892,1,275655,0.037155027020712605,0.026775839634051706,1.0826270284943802,86.96454620361328,1.449898622139919
08_002975_002995_s5,08,21.545009300595243,3.0701442027500123,1,267897,0.039596250807059086,0.01746166743200165,1.0553041385062394,87.97469329833984,0.690722663119745
08_003000_003020_s5,08,22.51633978001165,3.114241258090674,1,281069,0.059407376736351214,0.04615395976819422,1.1278055154745308,91.53536987304688,2.1302538279341
08_003025_003045_s5,08,25.118531361408195,3.223605874978764,1,307168,0.04593339838114274,0.019363565275070358,1.0566930073595875,89.52857971191406,0.7146358165326324
08_003050_003070_s5,08,21.603348496835437,3.072848325676936,1,312065,0.047581098588429516,0.01691697131394781,1.0509391398914223,89.450927734375,1.035774178238392
08_003075_003095_s5,08,21.887913741223667,3.085934600516058,1,279202,0.06908455215625842,0.040462826934455506,1.1335797536891312,88.23448181152344,1.0525589643126894
08_003100_003120_s5,08,19.8416412821623,2.9877828243505653,1,324289,0.05084152686379584,0.015104154963423586,1.0429696976052643,85.94157409667969,0.6031901158332652
08_003125_003145_s5,08,19.491811752319336,2.9699944672452814,1,308396,0.08639672410615584,0.05222295884475082,1.150763790669706,89.36639404296875,1.431264970727932
08_003150_003170_s5,08,20.98705853288267,3.04390598741805,1,311490,0.05638063811760752,0.024393208035053487,1.070782588490618,87.0368881225586,1.8875033854421042
08_003175_003195_s5,08,22.182488817551118,3.09930318561593,1,334182,0.06133528047938541,0.01077035534054108,1.0329720689243462,88.61597442626953,1.1641334805413517
08_003200_003220_s5,08,21.214096330563944,3.0546658819687895,1,328324,0.06454178725893711,0.03589401310664322,1.0997630927378115,92.17932891845703,1.261507197378667
08_003225_003245_s5,08,21.79320590307892,3.081598265398207,1,304177,0.062370159283340776,0.03468746811981785,1.1055894446321504,85.67578125,2.1393096539272394
08_003250_003270_s5,08,23.531935072667316,3.158358437890266,1,320697,0.0822379526174295,0.029662500649124905,1.0780633072491579,84.5571517944336,2.915934163631358
08_003275_003295_s5,08,23.538953478804626,3.1586566436987944,1,323073,0.07359502984276789,0.03227953374591459,1.0774495264518356,90.57854461669922,1.2159950420208157
08_003300_003320_s5,08,23.878807529112983,3.1729913513107664,1,319818,0.04901419794870221,0.04603998060332577,1.147252867064112,88.87016296386719,1.2818970078542813
08_003325_003345_s5,08,21.987691290045767,3.0904828099710633,1,338906,0.0444511846027309,0.017455413273736127,1.0512406643554422,87.5157699584961,1.7397913432172127
08_003350_003370_s5,08,23.224576089197363,3.1452110321844504,1,316724,0.060329984780449264,0.03605358584078462,1.1038654489251414,88.62126159667969,1.404024136420677
08_003375_003395_s5,08,19.816783733921504,2.986529241966194,1,333664,0.06482486982998648,0.06335988244061863,1.1820495822812551,87.66236877441406,1.5316747724517286
08_003400_003420_s5,08,18.08905748892792,2.895307196829762,1,338016,0.05409517396192265,0.04189141823110505,1.1310438253669433,91.45413970947266,1.702519202364053
08_003425_003445_s5,08,16.848399808114035,2.824255685411226,1,319461,0.0665677090827006,0.05582493667041398,1.1750585384354413,87.31278991699219,1.6162103564903851
08_003450_003470_s5,08,19.37795888078592,2.9641362800071045,1,338454,0.06916880676386872,0.020379384903911234,1.0570990157151376,89.10977172851562,0.39337421345330026
08_003475_003495_s5,08,21.706475070691948,3.0776106063913335,1,328299,0.0715020579432073,0.07347106841074715,1.218192236026141,85.82072448730469,1.3136595754025646
08_003500_003520_s5,08,22.446451123172828,3.1111325225464617,1,337957,0.07286522701513043,0.049691704195721664,1.1588634106330182,85.79058837890625,1.4256610848415476
08_003525_003545_s5,08,21.50829181763285,3.068438526720037,1,343227,0.06382512377275162,0.027095963260258912,1.0872032387372406,85.40818786621094,1.0840807836377822
08_003550_003570_s5,08,24.208948241236612,3.1867223268520775,1,307945,0.046334433356711724,0.02128300989164465,1.0577670085003401,86.6782455444336,1.4339769210228122
08_003575_003595_s5,08,22.03255272570301,3.092521029076436,1,322956,0.04389481005899243,0.01831458639123765,1.0493283639426496,85.18988037109375,1.4395226325601962
08_003600_003620_s5,08,22.36224591869398,3.107374086833744,1,323605,0.06010887807459486,0.022388600871546573,1.0715184546403747,83.80352020263672,0.6746098145038684
08_003625_003645_s5,08,23.143262148953745,3.1417036862873764,1,314719,0.07190014031102132,0.05304184240136815,1.153918157746099,85.83602142333984,2.280282899762397
08_003650_003670_s5,08,21.327096533587596,3.059978401960892,1,331022,0.05637385128325412,0.016791230887517078,1.0422459202313759,88.20244598388672,1.936934298414613
08_003675_003695_s5,08,21.172791225686503,3.0527169246221484,1,322200,0.061480276167815706,0.042543276312536814,1.1078305628906673,85.32892608642578,1.8445001256801277
08_003700_003720_s5,08,21.544423947554098,3.070117033534868,1,331833,0.03932873283164984,0.017654978537985148,1.0497041145824773,84.6113510131836,1.0617833432882102
08_003725_003745_s5,08,19.983142787738217,2.994889057534176,1,344873,0.041044409854394726,0.043656459804207126,1.1292510816354573,87.08062744140625,2.1130433387344985
08_003750_003770_s5,08,16.694455566406255,2.8150766622862387,1,331823,0.061840937478895075,0.0660018655040453,1.214781874748383,83.93130493164062,2.7474554441504497
08_003775_003795_s5,08,21.11996013452238,3.050218571266316,1,327666,0.059956787501435294,0.04467203467109929,1.1287076472196802,91.76364135742188,1.00660379805802
08_003800_003820_s5,08,26.861906184520688,3.290709155982858,1,325111,0.04808426158108503,0.0302206925468757,1.0976225353434754,90.68739318847656,1.3556379179212088
08_003825_003845_s5,08,27.48644996455577,3.3136931546803097,1,312279,0.04488615452598399,0.022922942944606967,1.0715213123758573,89.87812805175781,0.4719222616740998
08_003850_003870_s5,08,25.170070602580246,3.225655614172303,1,319713,0.03820089569217977,0.025837297325455158,1.0792278218712994,89.92742156982422,1.0437119986279304
08_003875_003895_s5,08,23.904539772727272,3.174068389549181,1,333760,0.04785348818425783,0.03472049265654163,1.1059992493061985,89.52513885498047,1.7583863618633728
08_003900_003920_s5,08,23.35004896214547,3.1505990809925994,1,325271,0.05244407379796723,0.03494009585742424,1.083131390874267,86.35897827148438,2.631416631789311
08_003925_003945_s5,08,24.691720232151766,3.2064679741641955,1,278489,0.04544282745706507,0.02540342045881703,1.074442639894063,85.8731460571289,1.038503712916117
08_003950_003970_s5,08,28.209295280612245,3.339651543511237,1,257764,0.04939939659913195,0.044491854866118744,1.1281817080532408,86.08566284179688,0.8454414752041626
08_003975_003995_s5,08,28.1161431760204,3.336343901633187,1,255693,0.03367358900066986,0.02796646739467431,1.0841791039341608,85.62211608886719,0.8886047471206561
08_004000_004020_s5,08,20.96499993423822,3.042854377485985,1,231295,0.032531785308046235,0.011920363226240849,1.0364721796574572,86.85282897949219,0.18936175832193658
08_004025_004045_s5,08,21.207750237191654,3.0543666920969157,1,238961,0.02534998196329985,0.01472766735370606,1.0408855072121577,86.01168060302734,0.4946964169736763
08_004050_004070_s5,08,25.792290768678157,3.2500756398601656,1,291725,0.04422793889445309,0.028240856489059926,1.0899567716859,85.1758041381836,1.2097710100569272
